symbol,LFC,FDR,ID
Gstm2,0.006406643,1,ENSMUSG00000040562
Plppr2,0.033130783,0.98971342,ENSMUSG00000040563
Apoc1,-0.012909153,0.855610721,ENSMUSG00000040564
Btaf1,-0.028519617,1,ENSMUSG00000040565
Slc26a7,0.005709279,1,ENSMUSG00000040569
Rundc3b,0.028194793,1,ENSMUSG00000040570
Abcb1a,0.01706702,1,ENSMUSG00000040584
Ofd1,0.02551011,1,ENSMUSG00000040586
1110051M20Rik,0.027187257,1,ENSMUSG00000040591
Cd79b,-0.0086815,0.274390623,ENSMUSG00000040592
Ranbp17,0.013669875,1,ENSMUSG00000040594
Pogk,0.013167478,1,ENSMUSG00000040596
Mis12,-0.002877018,1,ENSMUSG00000040599
Eps8l3,-0.007350859,1,ENSMUSG00000040600
Bace2,0.019104289,1,ENSMUSG00000040605
Kazn,-0.007903605,1,ENSMUSG00000040606
Tlx3,0.053559713,1,ENSMUSG00000040610
Ildr2,3.423400296,0.000264892,ENSMUSG00000040612
Apobec1,-0.035473915,0.954765559,ENSMUSG00000040613
Tmem51,0.007550259,1,ENSMUSG00000040616
Pck2,0.009497652,1,ENSMUSG00000040618
Dhx33,0.02521051,1,ENSMUSG00000040620
Gemin8,-0.017371138,0.864238665,ENSMUSG00000040621
Plekhg1,-0.020528167,0.737440712,ENSMUSG00000040624
Mael,-0.002045872,1,ENSMUSG00000040629
Dok4,0.011391619,1,ENSMUSG00000040631
Nrl,-0.037647529,0.290094756,ENSMUSG00000040632
Erc2,0.02731199,1,ENSMUSG00000040640
Ppip5k2,-0.03240189,1,ENSMUSG00000040648
Rimklb,0.029587206,0.744360117,ENSMUSG00000040649
Tasor,0.028569497,1,ENSMUSG00000040651
Oaz2,0.331260388,0.831345135,ENSMUSG00000040652
Ppp1r14c,-0.000767396,1,ENSMUSG00000040653
Dnph1,-0.027936001,0.825032263,ENSMUSG00000040658
Efhd2,0.085279637,0.366468117,ENSMUSG00000040659
Rad54l2,0.054626824,0.42410404,ENSMUSG00000040661
Clcf1,1.614628172,0.011124889,ENSMUSG00000040663
Sh3bgr,-0.004110102,1,ENSMUSG00000040666
Nup88,-0.029541872,1,ENSMUSG00000040667
Phc1,-0.001230224,1,ENSMUSG00000040669
Mthfd1l,0.035925461,1,ENSMUSG00000040675
Kremen2,-0.040950364,0.244442366,ENSMUSG00000040680
Hmgn1,-0.018492266,1,ENSMUSG00000040681
Madd,0.013555516,1,ENSMUSG00000040687
Tbl3,0.049733931,0.810585715,ENSMUSG00000040688
Col16a1,-0.007187067,1,ENSMUSG00000040690
Slco4c1,0.004442161,1,ENSMUSG00000040693
Dnajc16,-0.046935892,0.656068785,ENSMUSG00000040697
Limd2,0.023752604,1,ENSMUSG00000040699
Ap1g2,-0.039403388,1,ENSMUSG00000040701
Cyp2s1,0.052688123,0.477590383,ENSMUSG00000040703
A930016O22Rik,6.10E-05,1,ENSMUSG00000040705
St8sia4,-0.027149627,0.814213125,ENSMUSG00000040710
Sh3pxd2b,-0.016422617,1,ENSMUSG00000040711
Camta2,0.036462479,1,ENSMUSG00000040712
Creg1,-0.021224567,1,ENSMUSG00000040713
Klc3,-0.009928318,0.986072162,ENSMUSG00000040714
Il17rd,0.033525717,0.230494541,ENSMUSG00000040717
Virma,-0.004580628,1,ENSMUSG00000040720
Zfhx2,-0.009652918,1,ENSMUSG00000040721
Scamp5,0.005433171,1,ENSMUSG00000040722
Rcsd1,-0.037713818,0.477990148,ENSMUSG00000040723
Kcna2,-0.049498147,0.969876197,ENSMUSG00000040724
Hnrnpul1,-0.020564313,1,ENSMUSG00000040725
Cep126,-0.004136237,1,ENSMUSG00000040729
Eif4h,0.081373718,1,ENSMUSG00000040731
Erg,-0.005861161,0.887859417,ENSMUSG00000040732
Ppp1r13l,-0.011556206,1,ENSMUSG00000040734
Ints8,-0.00984507,1,ENSMUSG00000040738
Slc25a34,-0.037137446,0.374299762,ENSMUSG00000040740
Rnf167,-0.017094409,1,ENSMUSG00000040746
Cd53,-0.05815469,0.115744899,ENSMUSG00000040747
Siah1b,-0.037953118,1,ENSMUSG00000040749
Lat2,0.005480931,1,ENSMUSG00000040751
Myh6,0.046563408,0.45281083,ENSMUSG00000040752
Cmtm5,-0.027579908,1,ENSMUSG00000040759
Appl1,0.062394898,1,ENSMUSG00000040760
Spen,-0.005552298,1,ENSMUSG00000040761
Snrnp25,0.018633222,1,ENSMUSG00000040767
Il25,-0.00027151,1,ENSMUSG00000040770
Oard1,-0.028171997,1,ENSMUSG00000040771
Cept1,-0.013226553,1,ENSMUSG00000040774
Cop1,0.006000061,1,ENSMUSG00000040782
Ttc3,0.006473793,1,ENSMUSG00000040785
C1qtnf4,-0.022684711,1,ENSMUSG00000040794
Iqcc,0.040526663,1,ENSMUSG00000040795
Iqsec3,0.050470959,0.794533539,ENSMUSG00000040797
S100g,0.014479436,0.776313531,ENSMUSG00000040808
Chil3,0.005915441,1,ENSMUSG00000040809
Eml2,-0.023219073,1,ENSMUSG00000040811
Agbl2,3.070635869,0.012634583,ENSMUSG00000040812
Tex264,0.042032003,0.903812348,ENSMUSG00000040813
Dennd6a,0.044376752,1,ENSMUSG00000040818
Hlcs,0.03492891,1,ENSMUSG00000040820
1700123O20Rik,0.036794686,1,ENSMUSG00000040822
Snrpd2,-0.008117754,1,ENSMUSG00000040824
Catsperd,-0.025326661,0.886275508,ENSMUSG00000040828
Zmynd15,-0.040873516,1,ENSMUSG00000040829
Gpr161,-0.017978338,1,ENSMUSG00000040836
NA,0.032242025,0.295403755,ENSMUSG00000040838
NA,-0.019381672,1,ENSMUSG00000040840
Six5,-0.006520556,1,ENSMUSG00000040841
Szrd1,0.043719065,1,ENSMUSG00000040842
Tiprl,0.00906167,1,ENSMUSG00000040843
Sft2d2,-0.0121221,1,ENSMUSG00000040848
Psme4,0.011691466,1,ENSMUSG00000040850
Plekhh2,-0.014752102,1,ENSMUSG00000040852
Reps2,-0.033125549,1,ENSMUSG00000040855
Dlk1,0.002696694,1,ENSMUSG00000040856
Erf,0.043793048,0.609143622,ENSMUSG00000040857
Bsdc1,0.00428519,1,ENSMUSG00000040859
Crocc,0.015492413,0.968622969,ENSMUSG00000040860
Ino80d,0.016538035,1,ENSMUSG00000040865
Rsph6a,0.032581044,0.691231215,ENSMUSG00000040866
Begain,2.320655227,0.027007104,ENSMUSG00000040867
Osbpl10,-0.016264814,1,ENSMUSG00000040875
Wdr25,-0.0093371,1,ENSMUSG00000040877
Tmem205,0.001352549,1,ENSMUSG00000040883
Gfer,-0.005496118,1,ENSMUSG00000040888
Kcnd3,-0.006152613,1,ENSMUSG00000040896
Kcnk18,0.042759225,0.136408576,ENSMUSG00000040901
NA,0.010368929,0.906661368,ENSMUSG00000040904
Atp1a3,-0.018865103,1,ENSMUSG00000040907
Fbxw4,-0.007997868,1,ENSMUSG00000040913
Slc19a2,-0.024674157,0.966108578,ENSMUSG00000040918
4930505A04Rik,0.011719967,0.616604496,ENSMUSG00000040919
S100pbp,0.005222878,1,ENSMUSG00000040928
Rfx3,0.005245526,1,ENSMUSG00000040929
Ulk4,0.020532584,1,ENSMUSG00000040936
Slc16a11,-0.026822814,0.810585715,ENSMUSG00000040938
Arhgef1,-0.000516903,1,ENSMUSG00000040940
Tet2,-0.017721909,1,ENSMUSG00000040943
Rcc2,-0.006602361,1,ENSMUSG00000040945
Mgl2,-0.012055572,0.953925335,ENSMUSG00000040950
Rps19,-0.050965134,1,ENSMUSG00000040952
Cables1,0.022692141,0.496257227,ENSMUSG00000040957
Asgr2,0.014697713,0.785563676,ENSMUSG00000040963
Arhgef10l,-0.043808399,0.97274386,ENSMUSG00000040964
Slc22a2,-0.000898603,1,ENSMUSG00000040966
Igsf21,-0.014207337,1,ENSMUSG00000040972
Gm11992,-0.052652497,0.076701788,ENSMUSG00000040978
Sun3,0.03145018,0.168682462,ENSMUSG00000040985
Mill2,-0.038464736,1,ENSMUSG00000040987
Sh3kbp1,0.029146103,1,ENSMUSG00000040990
Abhd4,-0.003629606,1,ENSMUSG00000040997
Npnt,-0.013759896,0.575148627,ENSMUSG00000040998
Trim62,-0.008764297,1,ENSMUSG00000041000
Cmtm8,-0.012207912,0.934250449,ENSMUSG00000041012
Nrg3,0.037070514,0.679040167,ENSMUSG00000041014
Map7d2,-0.013325305,1,ENSMUSG00000041020
Iffo2,0.005946239,1,ENSMUSG00000041025
Ghitm,0.026704706,1,ENSMUSG00000041028
Dpcd,0.01281061,1,ENSMUSG00000041035
Irgq,0.005108726,1,ENSMUSG00000041037
Fam117b,0.019966532,1,ENSMUSG00000041040
Ramp3,0.01088119,0.905509462,ENSMUSG00000041046
Slc7a13,-0.002789487,1,ENSMUSG00000041052
Wdr43,0.011337835,1,ENSMUSG00000041057
Wwp1,0.03021898,1,ENSMUSG00000041058
Mslnl,0.013318174,0.735389223,ENSMUSG00000041062
Pif1,-0.000114053,1,ENSMUSG00000041064
Nacad,0.04976644,1,ENSMUSG00000041073
Fzd7,0.000550989,1,ENSMUSG00000041075
Grid1,0.010162508,0.992454117,ENSMUSG00000041078
Rwdd2b,0.011703373,1,ENSMUSG00000041079
Ostc,-0.024013555,1,ENSMUSG00000041084
Tspyl2,0.019783044,1,ENSMUSG00000041096
Elmo1,0.013974087,1,ENSMUSG00000041112
Iqsec2,0.00237016,1,ENSMUSG00000041115
Pde9a,0.011565908,1,ENSMUSG00000041119
Nbl1,0.008196788,1,ENSMUSG00000041120
Msantd4,0.005771949,1,ENSMUSG00000041124
H2az2,0.031093528,1,ENSMUSG00000041126
Zfp598,-0.003207891,1,ENSMUSG00000041130
N4bp2l1,-0.015293553,1,ENSMUSG00000041132
Smc1a,0.010883681,1,ENSMUSG00000041133
Cyyr1,-0.020084769,1,ENSMUSG00000041134
Ripk2,0.046872873,0.859266538,ENSMUSG00000041135
Nme8,-0.016967174,0.79465553,ENSMUSG00000041138
Pnmal1,-0.008447867,1,ENSMUSG00000041141
Tmco4,0.029308324,0.336715942,ENSMUSG00000041143
Dnah7b,0.024606695,0.459225558,ENSMUSG00000041144
Brca2,-0.001881288,1,ENSMUSG00000041147
Osgin2,-0.031947021,1,ENSMUSG00000041153
Otud3,0.009283685,1,ENSMUSG00000041161
Zmiz2,0.011432371,1,ENSMUSG00000041164
Spem1,0.009472035,0.972608146,ENSMUSG00000041165
Lonp1,0.012874389,1,ENSMUSG00000041168
Hectd2,0.006307368,0.92392181,ENSMUSG00000041180
Prkd2,0.006674788,0.918590755,ENSMUSG00000041187
Chrnb1,0.018220106,0.930605897,ENSMUSG00000041189
Pla2g5,-0.018364952,1,ENSMUSG00000041193
Rpusd1,0.020412438,1,ENSMUSG00000041199
Pla2g2d,0.021291942,0.735389223,ENSMUSG00000041202
Trir,0.108588104,0.898338706,ENSMUSG00000041203
Map6d1,-0.012944816,0.895200502,ENSMUSG00000041205
Yeats2,0.019923752,1,ENSMUSG00000041215
Clvs1,-0.006400013,1,ENSMUSG00000041216
Arhgap11a,-0.009354806,1,ENSMUSG00000041219
Elovl6,-0.005082608,1,ENSMUSG00000041220
Arhgap12,0.002076292,1,ENSMUSG00000041225
Phf8,-0.006892579,1,ENSMUSG00000041229
Ublcp1,-0.054298516,1,ENSMUSG00000041231
Chd7,0.01310725,0.95036294,ENSMUSG00000041235
Vps41,0.002452509,1,ENSMUSG00000041236
Pklr,0.00451233,1,ENSMUSG00000041237
Rbbp8,0.015007154,1,ENSMUSG00000041238
Mul1,0.005395225,1,ENSMUSG00000041241
Wnk3,-0.032871306,0.763531039,ENSMUSG00000041245
Lamp3,-0.077515074,0.639845125,ENSMUSG00000041247
Zfp236,-0.003681556,1,ENSMUSG00000041258
Car8,0.022765077,1,ENSMUSG00000041261
Rusc1,0.000253201,1,ENSMUSG00000041263
Uspl1,0.038497656,0.918590755,ENSMUSG00000041264
Dmxl2,0.012143378,1,ENSMUSG00000041268
Tox,-0.010285074,1,ENSMUSG00000041272
Ttc1,-0.017611682,1,ENSMUSG00000041278
Sox15,-0.025024745,0.974590604,ENSMUSG00000041287
Cdk13,0.017721057,1,ENSMUSG00000041297
Katnal1,0.012205792,1,ENSMUSG00000041298
Gtf3c3,-0.011813024,1,ENSMUSG00000041303
Sntb2,0.000942753,1,ENSMUSG00000041308
Nkx6-2,-0.044401722,0.2834939,ENSMUSG00000041309
Slc7a1,0.052290498,1,ENSMUSG00000041313
Thoc6,-0.022194192,1,ENSMUSG00000041319
Ak7,-0.034832041,0.774086444,ENSMUSG00000041323
Inhba,0.023727281,0.510655416,ENSMUSG00000041324
Pcf11,-0.019539005,1,ENSMUSG00000041328
Atp1b2,-0.010708057,1,ENSMUSG00000041329
Atg2b,0.016853436,1,ENSMUSG00000041341
Ankrd42,0.002279401,1,ENSMUSG00000041343
Wrap53,-0.008186854,1,ENSMUSG00000041346
Rap1gap,-0.002143446,1,ENSMUSG00000041351
Tmem29,0.023714917,1,ENSMUSG00000041353
Rgl2,0.048262591,0.858802114,ENSMUSG00000041354
Ssr2,-0.165594347,0.931125156,ENSMUSG00000041355
Nutm1,-0.010619227,0.667858792,ENSMUSG00000041358
Pum3,0.008888143,1,ENSMUSG00000041360
Myzap,-0.002901271,0.960871166,ENSMUSG00000041361
Shtn1,0.014774022,1,ENSMUSG00000041362
Ccdc9,-0.005862492,1,ENSMUSG00000041375
Ninj2,0.007022883,1,ENSMUSG00000041377
Cldn5,-0.02237725,0.082689858,ENSMUSG00000041378
Mdfic,-0.005748064,1,ENSMUSG00000041390
Mettl18,0.01274047,1,ENSMUSG00000041396
BC055324,0.023297097,0.905578062,ENSMUSG00000041406
Wapl,-0.043722076,1,ENSMUSG00000041408
Dicer1,0.012464248,1,ENSMUSG00000041415
Pik3r1,0.038301338,1,ENSMUSG00000041417
Meis3,-0.017138155,1,ENSMUSG00000041420
Paqr6,-0.009643538,1,ENSMUSG00000041423
Hibch,0.005416649,1,ENSMUSG00000041426
Nthl1,-0.019427083,1,ENSMUSG00000041429
Utp4,0.008704554,1,ENSMUSG00000041438
Mfsd6,0.00014814,1,ENSMUSG00000041439
Gk5,-0.037045277,0.616425918,ENSMUSG00000041440
Arhgap32,0.037052997,0.653083254,ENSMUSG00000041444
Mmrn2,0.015773002,0.938375018,ENSMUSG00000041445
NA,0.001311838,1,ENSMUSG00000041449
Rpl21,0.053210424,1,ENSMUSG00000041453
Tardbp,-0.005432713,1,ENSMUSG00000041459
Cacna2d4,0.019212798,0.874297839,ENSMUSG00000041460
Gpr12,-0.003003845,1,ENSMUSG00000041468
Shld2,-0.001969057,1,ENSMUSG00000041471
Dcp1b,0.017995842,1,ENSMUSG00000041477
Syt15,0.010985346,1,ENSMUSG00000041479
Serpina3g,-0.024527708,1,ENSMUSG00000041481
Piezo2,0.029700804,1,ENSMUSG00000041482
Zfp281,0.009496004,1,ENSMUSG00000041483
Stx3,-0.021149147,1,ENSMUSG00000041488
Cep78,0.019709502,1,ENSMUSG00000041491
Rrp9,0.027022535,1,ENSMUSG00000041506
Irf8,-0.036809704,0.001423393,ENSMUSG00000041515
Upk2,0.000101052,1,ENSMUSG00000041523
Rnf123,-0.005379277,1,ENSMUSG00000041528
Ago1,-0.013342722,1,ENSMUSG00000041530
Rbp3,0.110544872,0.360467774,ENSMUSG00000041534
H2-Ob,0.009784127,0.700180613,ENSMUSG00000041538
Sox5,-0.012300544,1,ENSMUSG00000041540
Disp3,-0.005761396,1,ENSMUSG00000041544
Hspb8,0.011082144,1,ENSMUSG00000041548
Ptchd1,-0.030106034,0.144635373,ENSMUSG00000041552
Fbxo2,0.006037374,1,ENSMUSG00000041556
Fmod,-0.010370298,0.081631787,ENSMUSG00000041559
Nop53,-0.037383449,1,ENSMUSG00000041560
L3mbtl4,-4.455081875,0.002200479,ENSMUSG00000041565
Tssk1,-0.021826319,1,ENSMUSG00000041566
Serpina12,0.016664748,0.799636351,ENSMUSG00000041567
Camsap2,0.023707109,1,ENSMUSG00000041570
Selenow,0.030769885,1,ENSMUSG00000041571
Prelp,0.016080102,0.234078093,ENSMUSG00000041577
Sdk2,0.014780683,0.95773965,ENSMUSG00000041592
Tmtc4,0.00899215,1,ENSMUSG00000041594
Nlrp5-ps,0.013966218,0.419780407,ENSMUSG00000041596
Cdc42ep4,0.049072236,0.804179598,ENSMUSG00000041598
Inava,0.026703289,1,ENSMUSG00000041605
Mbp,-0.02002626,1,ENSMUSG00000041607
Entpd3,-0.020858074,1,ENSMUSG00000041608
Bicdl1,-0.003826183,1,ENSMUSG00000041609
Nppa,-0.038079281,0.193915451,ENSMUSG00000041616
Ccdc74a,-0.01577766,1,ENSMUSG00000041617
D11Wsu47e,0.007386797,1,ENSMUSG00000041623
Gucy1a2,0.018749773,0.773612288,ENSMUSG00000041624
Ggact,-0.019659939,1,ENSMUSG00000041625
Fam104a,0.013095246,1,ENSMUSG00000041629
Mrps27,0.029155065,1,ENSMUSG00000041632
Kctd12b,-0.002699104,0.960871166,ENSMUSG00000041633
Gcn1,0.075344074,1,ENSMUSG00000041638
Kif21b,-0.021964147,0.653083254,ENSMUSG00000041642
Slc5a12,0.015138715,0.812343565,ENSMUSG00000041644
Ddx24,-0.024291993,1,ENSMUSG00000041645
Klf8,-0.00567109,1,ENSMUSG00000041649
Pcca,0.042867387,1,ENSMUSG00000041650
Pnpla3,0.015185756,1,ENSMUSG00000041653
Slc39a11,0.049514847,0.61956014,ENSMUSG00000041654
Rragb,-0.019401571,1,ENSMUSG00000041658
Prima1,-0.006142114,0.997017225,ENSMUSG00000041669
Rims1,0.002468121,1,ENSMUSG00000041670
Pyroxd1,0.006426069,1,ENSMUSG00000041671
Lrrc18,0.013689606,0.612552912,ENSMUSG00000041673
Lrrc29,-0.013826643,1,ENSMUSG00000041679
Bivm,-0.018661315,1,ENSMUSG00000041684
Fcho2,0.00928593,1,ENSMUSG00000041685
Amot,0.004808006,0.924911502,ENSMUSG00000041688
Kcnj2,0.02322933,0.039717628,ENSMUSG00000041695
Rasl12,-0.013381027,1,ENSMUSG00000041696
Cox6a1,-0.073769738,0.916630391,ENSMUSG00000041697
Lhfpl1,-0.034482172,0.334891631,ENSMUSG00000041700
Btbd7,0.0011803,1,ENSMUSG00000041702
Zic5,-0.00795294,0.967986206,ENSMUSG00000041703
Tmem273,-0.020280819,0.163743247,ENSMUSG00000041707
Mpped1,-0.026289041,0.758848927,ENSMUSG00000041708
Trpc5,-0.018090602,0.53054462,ENSMUSG00000041710
Ubr7,-0.004977492,1,ENSMUSG00000041712
Gm20604,-0.028860255,1,ENSMUSG00000041716
Alg13,0.028656861,0.796782488,ENSMUSG00000041718
Pi4ka,0.008585379,1,ENSMUSG00000041720
Coro2b,0.036165555,1,ENSMUSG00000041729
Prrxl1,-0.00421819,1,ENSMUSG00000041730
Pgm5,-0.000242366,0.947449561,ENSMUSG00000041731
Coq5,-0.018531648,1,ENSMUSG00000041733
Kirrel,0.028597694,0.463411577,ENSMUSG00000041734
Tspo,0.009971599,1,ENSMUSG00000041736
Tmem45b,0.046348693,0.595947639,ENSMUSG00000041737
Rnf10,0.069727597,0.981080346,ENSMUSG00000041740
Pde3a,0.011608815,1,ENSMUSG00000041741
Utp15,0.016845516,1,ENSMUSG00000041747
Cd1d2,-0.009160529,0.960888793,ENSMUSG00000041750
Plekha6,-0.008856102,1,ENSMUSG00000041757
Gpr155,-0.013020649,1,ENSMUSG00000041762
Tpp2,-0.027647107,1,ENSMUSG00000041763
Ubac2,0.038503878,1,ENSMUSG00000041765
Ppp2r2d,-0.011870512,1,ENSMUSG00000041769
Slc24a4,0.011367111,0.896729029,ENSMUSG00000041771
Enc1,-0.024745612,0.835145282,ENSMUSG00000041773
Ydjc,0.078345364,1,ENSMUSG00000041774
Mapk1ip1,0.026781818,1,ENSMUSG00000041775
Cir1,-0.025193472,1,ENSMUSG00000041777
Tram2,0.041864627,0.505312816,ENSMUSG00000041779
Cpsf2,0.033965152,1,ENSMUSG00000041781
Lad1,0.001211417,0.834057128,ENSMUSG00000041782
2700046A07Rik,-0.000625645,1,ENSMUSG00000041789
Myrip,0.010254781,0.839010082,ENSMUSG00000041794
Abca9,0.030906239,1,ENSMUSG00000041797
Gck,0.02693377,0.718862511,ENSMUSG00000041798
Phlda3,1.145908828,0.136935628,ENSMUSG00000041801
Efhc1,0.024307739,0.821612567,ENSMUSG00000041809
Poldip3,-0.087791406,1,ENSMUSG00000041815
Fam169a,-0.03286224,1,ENSMUSG00000041817
Oasl1,0.021835329,0.493912181,ENSMUSG00000041827
Abca8a,-0.016203683,1,ENSMUSG00000041828
Sytl3,0.032285889,0.987388301,ENSMUSG00000041831
Ptpre,0.021783131,1,ENSMUSG00000041836
Pdcd7,-0.006196347,1,ENSMUSG00000041837
Haus1,-0.027329871,1,ENSMUSG00000041840
Rpl37,-0.11274268,0.659036979,ENSMUSG00000041841
Fhdc1,0.002637373,1,ENSMUSG00000041842
Rhod,0.007191551,0.939609268,ENSMUSG00000041845
Ppp4r3a,-0.009757366,1,ENSMUSG00000041846
Card6,-0.025642135,0.477990148,ENSMUSG00000041849
Tcf20,-0.038212653,1,ENSMUSG00000041852
Mcm3,-0.018718719,0.39611963,ENSMUSG00000041859
Ankrd13a,0.074031551,1,ENSMUSG00000041870
NA,-0.001582934,0.980500794,ENSMUSG00000041878
Ipo9,-0.058482279,1,ENSMUSG00000041879
Ndufa7,-0.132502074,0.656068785,ENSMUSG00000041881
Shisa4,0.032509381,1,ENSMUSG00000041889
Git2,0.032455045,1,ENSMUSG00000041890
Lman1,0.051999779,1,ENSMUSG00000041891
Wipi1,0.005939366,1,ENSMUSG00000041895
Gpr45,0.007680265,1,ENSMUSG00000041907
Tdrkh,-0.017130926,1,ENSMUSG00000041912
Ammecr1l,0.066734299,0.956366376,ENSMUSG00000041915
Slc16a6,0.008397255,1,ENSMUSG00000041920
Metap1d,-0.032923932,1,ENSMUSG00000041921
Nol4,-0.00089751,1,ENSMUSG00000041923
Rnpep,0.039691509,1,ENSMUSG00000041926
Fam222a,-0.012985493,1,ENSMUSG00000041930
AW549877,-0.005069991,1,ENSMUSG00000041935
Agrn,0.009069997,1,ENSMUSG00000041936
Mvk,0.017642271,1,ENSMUSG00000041939
Mfsd9,0.038189867,0.906661368,ENSMUSG00000041945
Tango6,0.001407641,1,ENSMUSG00000041949
Tnfrsf18,-0.049132685,0.855610721,ENSMUSG00000041954
Pkp2,0.027449118,0.680077211,ENSMUSG00000041957
Pigs,0.023679485,1,ENSMUSG00000041958
S100a10,0.47342439,0.03673048,ENSMUSG00000041959
Znrf3,-0.059693035,1,ENSMUSG00000041961
Dcaf17,0.017497081,1,ENSMUSG00000041966
Spidr,0.005603791,1,ENSMUSG00000041974
Mettl8,0.019829969,1,ENSMUSG00000041975
Arhgef11,0.066267222,0.335176265,ENSMUSG00000041977
Elmod1,0.040141583,0.877854892,ENSMUSG00000041986
Rapgef5,-0.010587346,1,ENSMUSG00000041992
Zbed3,-0.008805037,1,ENSMUSG00000041995
Tlk1,-0.001315519,1,ENSMUSG00000041997
Foxn4,-0.026357672,0.482493754,ENSMUSG00000042002
Acacb,0.028111261,0.910227695,ENSMUSG00000042010
Wdr41,0.000707025,1,ENSMUSG00000042015
Ncapg2,-0.018797288,0.848137907,ENSMUSG00000042029
Mat2b,-0.002143329,1,ENSMUSG00000042032
Igsf3,0.045412702,0.917441089,ENSMUSG00000042035
2010003K11Rik,-0.028078075,0.488307064,ENSMUSG00000042041
Csgalnact2,-0.028855255,0.983887445,ENSMUSG00000042042
Tbca,0.362413186,0.14369659,ENSMUSG00000042043
Sln,0.009755622,0.606072509,ENSMUSG00000042045
Dstyk,-0.006995378,1,ENSMUSG00000042046
Dync2i1,-0.006521024,1,ENSMUSG00000042050
Wdr11,-0.000526845,1,ENSMUSG00000042055
Zfp386,0.019381816,1,ENSMUSG00000042063
Myo3b,0.0008765,1,ENSMUSG00000042064
Tmcc2,-0.002111175,1,ENSMUSG00000042066
Abhd14b,0.059935213,0.876818811,ENSMUSG00000042073
Svop,0.022561416,1,ENSMUSG00000042078
Hnrnpf,0.073734708,0.95036294,ENSMUSG00000042079
Arsb,0.00417828,1,ENSMUSG00000042082
NA,-0.000201533,1,ENSMUSG00000042087
Zfp239,-0.030590641,1,ENSMUSG00000042097
Kank3,0.009398669,1,ENSMUSG00000042099
Dmgdh,-0.007962498,0.837639254,ENSMUSG00000042102
Uggt2,-0.007684128,1,ENSMUSG00000042104
Inpp5f,0.033129704,1,ENSMUSG00000042105
Inka1,-0.004613756,1,ENSMUSG00000042106
Csdc2,0.023767194,1,ENSMUSG00000042109
Ccdc115,0.030807397,1,ENSMUSG00000042111
Klhdc8a,0.013255574,1,ENSMUSG00000042115
Vwa1,-0.001257067,1,ENSMUSG00000042116
Bhmt2,0.008739063,0.938417391,ENSMUSG00000042118
Ssh1,0.164489256,0.841332953,ENSMUSG00000042121
Lce1f,0.012363937,0.247488394,ENSMUSG00000042124
Rassf4,-0.001493472,1,ENSMUSG00000042129
Ppig,-0.080137005,1,ENSMUSG00000042133
Msantd2,0.007050277,1,ENSMUSG00000042138
Cox10,0.014128798,1,ENSMUSG00000042148
Klhl23,-0.005070352,1,ENSMUSG00000042155
Dzip1,0.012441224,1,ENSMUSG00000042156
Sprr2i,-0.000530495,1,ENSMUSG00000042157
Gm9774,0.012630715,1,ENSMUSG00000042165
Tent2,-0.018067574,1,ENSMUSG00000042167
Armc5,-0.002695755,1,ENSMUSG00000042178
Pnliprp1,-0.001513136,1,ENSMUSG00000042179
Bend6,0.014528781,1,ENSMUSG00000042182
Nfrkb,-0.029400083,1,ENSMUSG00000042185
Tekt3,0.011199367,0.475617764,ENSMUSG00000042189
Cmklr1,0.000273221,0.971593254,ENSMUSG00000042190
Slc35f2,0.02054243,0.870144735,ENSMUSG00000042195
Zfp451,-0.036491847,1,ENSMUSG00000042197
Chchd7,-0.057266169,1,ENSMUSG00000042198
Cdrt4,-0.002697095,1,ENSMUSG00000042200
Slc35e2,-0.02808512,1,ENSMUSG00000042202
Tbc1d22b,-0.016841907,1,ENSMUSG00000042203
Kdm5b,-0.020224993,1,ENSMUSG00000042207
0610010F05Rik,0.017964741,1,ENSMUSG00000042208
Abhd14a,-0.002898098,1,ENSMUSG00000042210
Fbxo38,0.037412883,1,ENSMUSG00000042211
Zfand4,-0.031617468,0.571905221,ENSMUSG00000042213
Bag2,-0.001562942,1,ENSMUSG00000042215
Sgsm1,-0.001537733,1,ENSMUSG00000042216
Ammecr1,-0.041629661,0.661998398,ENSMUSG00000042225
Lyn,-0.051101293,0.141680545,ENSMUSG00000042228
Rabif,0.054388747,1,ENSMUSG00000042229
Crybb2,-0.00061718,1,ENSMUSG00000042240
Tmc7,-0.013402883,0.929342002,ENSMUSG00000042246
Grk3,0.004482793,1,ENSMUSG00000042249
Pm20d1,-0.01768939,0.485565956,ENSMUSG00000042251
Cilp,-2.403809493,0.050699505,ENSMUSG00000042254
Ptchd4,0.015640622,0.522884932,ENSMUSG00000042256
Isl1,-0.02214875,1,ENSMUSG00000042258
Ccr8,0.002546677,0.971593254,ENSMUSG00000042262
Cibar2,-0.00401227,0.900358494,ENSMUSG00000042269
Nxt2,-0.148430838,0.508976127,ENSMUSG00000042271
Sestd1,0.007257579,1,ENSMUSG00000042272
Pelo,0.006581734,1,ENSMUSG00000042275
H1f8,0.00357009,1,ENSMUSG00000042279
Gucy2f,0.007327799,1,ENSMUSG00000042282
Itga1,0.027138782,1,ENSMUSG00000042284
Stab1,0.032265044,1,ENSMUSG00000042286
Hsd3b7,-0.004660077,1,ENSMUSG00000042289
Mrtfa,0.033790198,0.777225068,ENSMUSG00000042292
Gm5617,-0.071234706,1,ENSMUSG00000042293
Ttc19,-0.010148757,1,ENSMUSG00000042298
