symbol,LFC,FDR,ID
Krt6a,0.435064482,0.246937616,ENSMUSG00000058354
Abce1,0.508662557,0.445361658,ENSMUSG00000058355
NA,0.034587396,0.994781749,ENSMUSG00000058357
H2bc8,5.981888152,1.33E-09,ENSMUSG00000058385
Phtf1,1.460980682,0.013434499,ENSMUSG00000058388
Rrp1b,-2.727425549,9.41E-05,ENSMUSG00000058392
Gpr182,0.215882861,0.971223826,ENSMUSG00000058396
Qrfpr,9.244999764,3.20E-05,ENSMUSG00000058400
Zfp420,-1.386184988,0.033343282,ENSMUSG00000058402
Txndc9,-0.143289718,0.718107737,ENSMUSG00000058407
Syt17,-0.295931744,0.764311688,ENSMUSG00000058420
Cxcl2,0.024050673,1,ENSMUSG00000058427
Btnl4,-0.115598589,1,ENSMUSG00000058435
Nrf1,-0.328544459,0.692156551,ENSMUSG00000058440
Panx2,-0.229301975,0.793520901,ENSMUSG00000058441
Rpl10-ps3,0.691225209,0.019237614,ENSMUSG00000058443
Map2k5,0.32390136,0.737385931,ENSMUSG00000058444
Znrf2,-0.875015064,0.213718912,ENSMUSG00000058446
NA,-0.358559867,1,ENSMUSG00000058447
Dhcr7,-1.104879121,0.045573449,ENSMUSG00000058454
NA,0.23066028,0.842766089,ENSMUSG00000058463
Wdr91,0.393111421,0.675713571,ENSMUSG00000058486
Kl,0.363700688,0.859731415,ENSMUSG00000058488
NA,-0.263929713,0.271661569,ENSMUSG00000058492
Rnf207,-0.012822568,1,ENSMUSG00000058498
Fam133b,-0.228033327,0.628633554,ENSMUSG00000058503
NA,0.348189953,0.348230334,ENSMUSG00000058542
Rpl23a,0.03079229,0.941429894,ENSMUSG00000058546
Rpl5,0.104712812,0.751811151,ENSMUSG00000058558
Gm2531,0.45073538,0.702811315,ENSMUSG00000058567
Tmed9,-0.243079603,0.680611133,ENSMUSG00000058569
Gpc6,-1.887856126,0.044105252,ENSMUSG00000058571
NA,0.207207816,0.811801187,ENSMUSG00000058581
Serhl,-0.193556448,0.798233065,ENSMUSG00000058586
Tmod3,0.481507361,0.16549116,ENSMUSG00000058587
Anks1b,1.780171724,0.000419224,ENSMUSG00000058589
Fbh1,1.857518782,0.00024967,ENSMUSG00000058594
Rpl30,0.499673011,0.020318454,ENSMUSG00000058600
Rpl28-ps1,-0.047121892,0.959652268,ENSMUSG00000058603
Adra2b,1.028495502,0.119809933,ENSMUSG00000058620
NA,-0.253955718,0.842749633,ENSMUSG00000058622
Gda,-0.060972777,0.943822357,ENSMUSG00000058624
Gm17383,-0.079434287,0.755226767,ENSMUSG00000058625
Capn11,4.854820216,0.000287944,ENSMUSG00000058626
Vmn1r63,-0.27677527,0.806808313,ENSMUSG00000058631
Zfp110,0.509418696,0.528728936,ENSMUSG00000058638
Eif4b,-0.055139237,0.863235311,ENSMUSG00000058655
Samd12,0.186889009,0.746097899,ENSMUSG00000058656
En1,0.619024013,0.978180013,ENSMUSG00000058665
Tubb2a,0.608992226,0.140004021,ENSMUSG00000058672
Ccser2,0.067962043,0.933259436,ENSMUSG00000058690
Rpl21-ps12,0.475966941,0.268474623,ENSMUSG00000058700
Memo1,1.09764058,0.042401063,ENSMUSG00000058704
0610030E20Rik,1.344502048,0.051928944,ENSMUSG00000058706
Egln2,1.962712953,0.00020196,ENSMUSG00000058709
Fcer1g,0.4075996,0.713961671,ENSMUSG00000058715
Lypd11,-0.203009303,1,ENSMUSG00000058717
Lin9,-0.451966549,0.628430311,ENSMUSG00000058729
Kcnt1,0.866756406,0.072947226,ENSMUSG00000058740
Prr19,-0.164569041,0.813283049,ENSMUSG00000058741
Kcnj14,-0.694460502,0.62400387,ENSMUSG00000058743
NA,-0.045878563,1,ENSMUSG00000058745
Zfp958,-0.372347979,0.662122895,ENSMUSG00000058748
Osm,-7.871056352,4.52E-06,ENSMUSG00000058755
Thra,0.144728096,0.779751456,ENSMUSG00000058756
Rnf169,-0.085029074,0.919358981,ENSMUSG00000058761
H1f5,-0.037180851,1,ENSMUSG00000058773
Cds2,-0.081322386,0.956194759,ENSMUSG00000058793
Nfe2,-1.024176366,0.321111485,ENSMUSG00000058794
Nap1l1,-0.255543973,0.589957641,ENSMUSG00000058799
Col13a1,-3.131853383,3.46E-09,ENSMUSG00000058806
NA,-0.125745064,0.789410092,ENSMUSG00000058809
0610039K10Rik,-0.321229697,0.684872508,ENSMUSG00000058812
NA,0.51676882,0.427454186,ENSMUSG00000058816
Pirb,4.835578839,1.02E-07,ENSMUSG00000058818
Opn1sw,2.741530112,0.013554082,ENSMUSG00000058831
Rex1bd,-0.220959328,0.680107694,ENSMUSG00000058833
Abi1,0.217328074,0.751873863,ENSMUSG00000058835
Rps27a-ps2,0.065935814,0.959129283,ENSMUSG00000058838
Gm4832,-0.456462972,0.789552106,ENSMUSG00000058869
NA,-0.074522932,0.900705304,ENSMUSG00000058873
Zfp516,-2.836343678,0.000464797,ENSMUSG00000058881
Zfp708,-0.355801446,0.95552157,ENSMUSG00000058883
Deaf1,0.32512813,0.731952977,ENSMUSG00000058886
Col25a1,-0.179549243,0.863752942,ENSMUSG00000058897
Rsl1,0.053976649,1,ENSMUSG00000058900
Gm10051,0.095566021,0.933224391,ENSMUSG00000058905
NA,-0.064710391,0.90471916,ENSMUSG00000058922
Ccdc192,6.350331506,1.78E-10,ENSMUSG00000058925
NA,-0.247469732,0.467395002,ENSMUSG00000058927
NA,0.067380177,0.941752999,ENSMUSG00000058932
NA,-0.024528984,0.660154947,ENSMUSG00000058934
Cfi,0.21245319,0.846571478,ENSMUSG00000058952
Tlcd3b,-0.175074779,0.684097323,ENSMUSG00000058966
Kcnc1,-0.086406542,0.922432341,ENSMUSG00000058975
Hdhd5,-0.543912843,0.528248363,ENSMUSG00000058979
Vwa8,2.778364877,1.76E-06,ENSMUSG00000058997
Grin2a,0.605232154,0.594269243,ENSMUSG00000059003
Hnrnpa3,-0.13467315,0.798231125,ENSMUSG00000059005
Sh2d3c,0.586783213,0.50036569,ENSMUSG00000059013
Kcp,-0.355015605,0.845637993,ENSMUSG00000059022
NA,-0.210511587,0.952835402,ENSMUSG00000059027
Olfr482,-0.37642998,0.319878772,ENSMUSG00000059031
Rpl18a-ps1,0.123070866,0.683094666,ENSMUSG00000059033
Eno1b,0.092359172,0.758746521,ENSMUSG00000059040
Frem1,1.182192987,0.18408655,ENSMUSG00000059049
NA,-0.126277292,0.663896828,ENSMUSG00000059058
Rad51b,-0.982848713,0.092364222,ENSMUSG00000059060
NA,0.293243595,0.527070558,ENSMUSG00000059064
Rpl18,-0.001522044,1,ENSMUSG00000059070
Pth,-0.054453072,1,ENSMUSG00000059077
Fcgr4,0.056467876,0.724788335,ENSMUSG00000059089
Ifitm6,-0.204654492,4.07E-10,ENSMUSG00000059108
Lrrc74a,0.079057666,1,ENSMUSG00000059114
Nap1l4,0.23091755,0.651913135,ENSMUSG00000059119
Olfr539,0.223954079,0.527070558,ENSMUSG00000059136
Zfp945,-0.523368527,0.315738152,ENSMUSG00000059142
Ntrk3,-0.067208911,0.878051235,ENSMUSG00000059146
Mfsd4a,-0.179506541,0.852319635,ENSMUSG00000059149
Rpl26-ps4,-0.375069523,0.775156086,ENSMUSG00000059150
NA,0.173353703,0.707153104,ENSMUSG00000059159
Pde1a,-0.15321287,0.898702359,ENSMUSG00000059173
NA,0.070583477,0.88780924,ENSMUSG00000059179
Skap2,0.348468541,0.55094197,ENSMUSG00000059182
Mtfmt,-0.411590316,0.576783774,ENSMUSG00000059183
Tafa1,-0.277452097,0.739907093,ENSMUSG00000059187
NA,0.35327489,0.193106923,ENSMUSG00000059195
Lep,0.449061668,0.792188676,ENSMUSG00000059201
Vmn1r71,-0.110910732,1,ENSMUSG00000059206
Hnrnpm,-0.219394415,0.595360021,ENSMUSG00000059208
Ddn,2.768720059,0.002598487,ENSMUSG00000059213
NA,0.180445424,0.779616411,ENSMUSG00000059237
Foxb1,-0.735590032,1,ENSMUSG00000059246
Septin9,0.692449602,0.405323134,ENSMUSG00000059248
Olfr345,0.217181899,1,ENSMUSG00000059251
NA,0.261976259,0.405004716,ENSMUSG00000059252
Usp47,-0.737164877,0.210403636,ENSMUSG00000059263
Zc3h4,-0.44340112,0.59300391,ENSMUSG00000059273
R74862,0.054027956,0.967160771,ENSMUSG00000059277
Naa38,-0.46775124,0.155812355,ENSMUSG00000059278
Cdyl,3.885529475,1.93E-08,ENSMUSG00000059288
Rpl11,0.045927663,0.993413572,ENSMUSG00000059291
Gm5434,-0.391227712,0.690424531,ENSMUSG00000059301
Vpreb1,-0.284329762,0.771593075,ENSMUSG00000059305
Slc27a4,-2.031186496,0.000200157,ENSMUSG00000059316
Tonsl,0.551975869,0.477664768,ENSMUSG00000059323
Hopx,0.627733413,0.421934741,ENSMUSG00000059325
Csf2ra,-0.123575047,0.918886241,ENSMUSG00000059326
Eda,-0.369600505,0.897315548,ENSMUSG00000059327
Slc14a1,0.708433006,0.421035285,ENSMUSG00000059336
Aldoart1,-0.275135419,0.437347883,ENSMUSG00000059343
Wdr83os,-0.46565014,0.222047036,ENSMUSG00000059355
Nrsn2,0.361664403,0.698517628,ENSMUSG00000059361
Fxn,-0.612026904,0.222855425,ENSMUSG00000059363
Vmn1r33,-0.027336929,1,ENSMUSG00000059375
Gfral,0.1008104,1,ENSMUSG00000059383
Nkapl,3.996696506,3.26E-05,ENSMUSG00000059395
Olfr54,-0.434692285,0.852026687,ENSMUSG00000059397
Mamld1,7.361304501,2.02E-19,ENSMUSG00000059401
Tmprss9,-0.013092875,0.986425178,ENSMUSG00000059406
Ppp2r5d,-0.343499002,0.25918692,ENSMUSG00000059409
Fxyd2,0.31107403,0.781740764,ENSMUSG00000059412
NA,0.689821381,0.274751611,ENSMUSG00000059422
Zfp933,2.9390251,1.76E-06,ENSMUSG00000059423
Actg2,0.182043187,1,ENSMUSG00000059430
Gckr,-0.093503632,4.29E-05,ENSMUSG00000059434
Max,0.042004146,0.887007732,ENSMUSG00000059436
Bcas3,0.025130379,0.903547155,ENSMUSG00000059439
Hadhb,-0.966918118,0.005573682,ENSMUSG00000059447
Ptk2b,1.05584105,0.088949067,ENSMUSG00000059456
NA,0.233208211,0.508543254,ENSMUSG00000059461
Mbtd1,0.82944066,0.14970359,ENSMUSG00000059474
Zfp426,1.812242201,0.00059217,ENSMUSG00000059475
B3gnt8,-0.058054303,0.861705582,ENSMUSG00000059479
2610301B20Rik,-0.201679256,0.727211197,ENSMUSG00000059482
Gm5528,0.293698522,0.93805913,ENSMUSG00000059483
Kbtbd2,-1.731880605,0.00135,ENSMUSG00000059486
Nhs,4.739660959,4.69E-13,ENSMUSG00000059493
Arhgef12,-0.514958261,0.345294424,ENSMUSG00000059495
Fcgr3,0.390535052,0.586560885,ENSMUSG00000059498
Znhit1,0.33798319,0.27581023,ENSMUSG00000059518
Uqcr10,-0.149935449,0.694221331,ENSMUSG00000059534
Tcea2,-0.704367348,0.300485544,ENSMUSG00000059540
Fbxw26,-0.155790608,1,ENSMUSG00000059547
Trp53,0.076747423,0.918886241,ENSMUSG00000059552
Ccdc28a,1.032395239,0.07331683,ENSMUSG00000059554
Tor4a,0.524584428,0.021394826,ENSMUSG00000059555
Gm5292,0.232627725,0.603701802,ENSMUSG00000059565
NA,0.072872091,0.889705267,ENSMUSG00000059585
Nsmce2,-0.28332152,0.489868949,ENSMUSG00000059586
Calcrl,-0.582451175,0.514124517,ENSMUSG00000059588
Syn3,-0.261638622,0.776031607,ENSMUSG00000059602
Olfr222,-0.352210186,1,ENSMUSG00000059610
1500035N22Rik,-0.010631435,1,ENSMUSG00000059631
Gm7361,0.703676896,0.064296148,ENSMUSG00000059645
NA,-0.496492287,0.39435531,ENSMUSG00000059647
NA,-0.046053169,0.914880379,ENSMUSG00000059658
Gm10069,0.274666104,0.775044631,ENSMUSG00000059659
Taf1b,-0.6357163,0.245907746,ENSMUSG00000059669
Cdh24,-0.48157971,0.75861047,ENSMUSG00000059674
Zfp637,0.029485936,0.89328038,ENSMUSG00000059689
1700020N15Rik,0.157881999,1,ENSMUSG00000059690
NA,1.131912036,0.098320045,ENSMUSG00000059706
Akap17b,0.061023773,0.868313843,ENSMUSG00000059708
Rcan3,0.759294323,0.162939323,ENSMUSG00000059713
Flot1,-0.155472071,0.809588907,ENSMUSG00000059714
Olfr1385,1.153794194,0.073093504,ENSMUSG00000059729
Ndufs8,-0.141055607,0.742420256,ENSMUSG00000059734
Myl3,-0.265014674,0.415610228,ENSMUSG00000059741
Kcnh7,0.384931146,0.536862806,ENSMUSG00000059742
Fdps,-0.620617592,0.264541973,ENSMUSG00000059743
Rps3a3,0.394603014,0.147868655,ENSMUSG00000059751
Slx1b,-0.470506633,0.479629976,ENSMUSG00000059772
Rps26-ps1,0.230854896,0.281520571,ENSMUSG00000059775
Rpl13-ps6,0.397276916,0.19894332,ENSMUSG00000059776
Nrm,2.752061586,0.000137079,ENSMUSG00000059791
Eif4a1,0.199899719,0.580935733,ENSMUSG00000059796
Rgs3,-0.681451927,0.316073428,ENSMUSG00000059810
Atl2,-0.663491138,0.336753747,ENSMUSG00000059811
Shisal2a,3.78161332,0.003931069,ENSMUSG00000059816
Nkapd1,0.38753542,0.1513513,ENSMUSG00000059820
Dbp,-0.258997475,0.668964151,ENSMUSG00000059824
Gm16380,-0.39420417,0.696480579,ENSMUSG00000059830
Sclt1,0.279417251,0.824424013,ENSMUSG00000059834
Rpl13-ps3,0.291894593,0.413672705,ENSMUSG00000059835
Zfp874b,4.300618649,2.22E-10,ENSMUSG00000059839
Zfp341,-2.388928502,0.013449468,ENSMUSG00000059842
Kmt5c,1.609716516,0.038083044,ENSMUSG00000059851
Kcng2,-0.29830264,0.780152513,ENSMUSG00000059852
Hydin,0.591256999,0.765273352,ENSMUSG00000059854
Ntng1,-0.20009443,0.78198652,ENSMUSG00000059857
Tnip2,-0.219551955,0.842124939,ENSMUSG00000059866
Zfp422,-0.302247264,0.598133653,ENSMUSG00000059878
Irak4,0.269209708,0.764562345,ENSMUSG00000059883
Ube4a,-0.142999884,0.8600882,ENSMUSG00000059890
Tsks,0.68555481,0.389282495,ENSMUSG00000059891
Ptp4a3,0.069501269,0.937981994,ENSMUSG00000059895
Zfp930,2.43914513,1.76E-05,ENSMUSG00000059897
Tmem40,-0.351016435,0.710055784,ENSMUSG00000059900
Adamts14,0.372554715,0.881491611,ENSMUSG00000059901
Rpl21-ps6,0.258697557,0.820220259,ENSMUSG00000059912
4930453N24Rik,0.942427703,0.085489251,ENSMUSG00000059920
Unc5c,2.949926977,0.000181922,ENSMUSG00000059921
Grb2,0.03141205,1,ENSMUSG00000059923
9430015G10Rik,-1.093559419,0.173243059,ENSMUSG00000059939
Serpinb12,0.104952562,1,ENSMUSG00000059956
Hspa2,-0.344188382,0.58956963,ENSMUSG00000059970
Ntm,1.13347709,0.159337063,ENSMUSG00000059974
Zfp74,-1.576480286,0.016453386,ENSMUSG00000059975
Taok2,-0.107145317,0.907404992,ENSMUSG00000059981
Nptx2,0.237816865,0.813104851,ENSMUSG00000059991
Fcrl1,0.566678073,1,ENSMUSG00000059994
Atxn7l3,-0.995845711,0.115313219,ENSMUSG00000059995
Chpt1,0.345538673,0.605515533,ENSMUSG00000060002
Kif13b,0.32182356,0.683366687,ENSMUSG00000060012
NA,0.133813234,0.683094666,ENSMUSG00000060019
4930473A02Rik,-0.470465973,0.28710612,ENSMUSG00000060029
H2aj,0.008060678,1,ENSMUSG00000060032
Ctf2,1.945796424,0.018032506,ENSMUSG00000060034
Rpl3,-0.134565362,0.625587167,ENSMUSG00000060036
Dhps,0.119665202,0.957007483,ENSMUSG00000060038
Tmem26,3.5069103,0.033314121,ENSMUSG00000060044
Alox5ap,0.088340571,0.916867613,ENSMUSG00000060063
NA,-0.390392273,0.49858161,ENSMUSG00000060068
Psma3,-0.269460852,0.170286702,ENSMUSG00000060073
Rp2,-0.439687427,0.628841476,ENSMUSG00000060090
H4c1,-0.129380141,1,ENSMUSG00000060093
NA,0.433770773,0.825439997,ENSMUSG00000060096
Prmt7,0.771223427,0.170660764,ENSMUSG00000060098
Gemin2,0.525281022,0.502667393,ENSMUSG00000060121
Tpt1,0.080956763,0.8499488,ENSMUSG00000060126
Gm2710,-0.059137342,1,ENSMUSG00000060128
Atp8b4,0.029183582,1,ENSMUSG00000060131
Gm10076,0.093688366,0.803876618,ENSMUSG00000060143
Serpinb6a,0.480650283,0.100504757,ENSMUSG00000060147
BC002059,1.940484033,0.002007147,ENSMUSG00000060149
Pop5,-0.093965234,0.879128118,ENSMUSG00000060152
Zdhhc8,-0.569519924,0.424357494,ENSMUSG00000060166
Olfr1371,0.084659269,1,ENSMUSG00000060170
Kif27,-0.032174613,1,ENSMUSG00000060176
Myh13,0.985336735,0.502303184,ENSMUSG00000060180
Slc35e3,1.313281281,0.007055259,ENSMUSG00000060181
Cxcl11,0.034519034,1,ENSMUSG00000060183
Cxcl17,-0.147375417,1,ENSMUSG00000060188
Gm11353,0.000386841,1,ENSMUSG00000060198
Slc10a4-ps,0.176994388,0.875833023,ENSMUSG00000060204
Olfr57,0.018610197,1,ENSMUSG00000060205
Zfp462,0.199825547,0.81273142,ENSMUSG00000060206
Pcnx2,2.335279118,1.72E-05,ENSMUSG00000060212
Arrb2,0.614870752,0.203400441,ENSMUSG00000060216
Golm2,-1.159054249,0.045328749,ENSMUSG00000060227
Cend1,2.240965412,0.000102833,ENSMUSG00000060240
Alyref2,-0.11471064,0.889597173,ENSMUSG00000060244
Scrt2,0.295910519,0.72105639,ENSMUSG00000060257
Pwwp2b,-3.494482096,5.40E-05,ENSMUSG00000060260
Gtf2i,-0.633389277,0.097291966,ENSMUSG00000060261
Armh1,-0.447552119,0.601530966,ENSMUSG00000060268
Nrg2,1.00443581,0.148051835,ENSMUSG00000060275
Ap2a1,0.541663288,0.445888601,ENSMUSG00000060279
Sp7,-0.01806714,1,ENSMUSG00000060284
2610008E11Rik,-0.434861923,0.6185563,ENSMUSG00000060301
Zfp941,1.385125481,0.00781306,ENSMUSG00000060314
Acnat2,-0.066173088,1,ENSMUSG00000060317
Tmc2,1.148103598,1,ENSMUSG00000060332
Olfr384,-1.04487285,0.271733722,ENSMUSG00000060335
Zfp937,1.890056391,0.00674875,ENSMUSG00000060336
Caln1,1.201086688,0.13331599,ENSMUSG00000060371
Hnrnpc,-0.147461673,0.602532204,ENSMUSG00000060373
NA,-0.146669766,1,ENSMUSG00000060375
Bckdha,0.139968505,0.807199284,ENSMUSG00000060376
Rpl36a-ps1,-0.003315489,0.98068507,ENSMUSG00000060377
NA,0.619134808,0.431854918,ENSMUSG00000060380
Zfp128,4.626606236,1.33E-07,ENSMUSG00000060397
Chst8,1.913422841,0.00182739,ENSMUSG00000060402
NA,0.646402607,0.678473845,ENSMUSG00000060404
NA,0.13512356,0.592249182,ENSMUSG00000060419
Zfp868,0.002249751,1,ENSMUSG00000060427
Sntb1,0.315431104,0.706970273,ENSMUSG00000060429
Rps10-ps1,-0.356304125,0.368604847,ENSMUSG00000060438
Trim5,-0.259587828,0.949217731,ENSMUSG00000060441
Sycp2,-0.16900242,1,ENSMUSG00000060445
Rnf14,0.395727795,0.541523495,ENSMUSG00000060450
Kng2,-0.0533071,0.960885229,ENSMUSG00000060459
Dppa5a,-0.309980629,0.811801187,ENSMUSG00000060461
NA,-0.360028935,0.100950328,ENSMUSG00000060467
Adgrg3,-3.239281631,0.002539909,ENSMUSG00000060470
Wtap,-0.682843092,0.006430163,ENSMUSG00000060475
Irak2,0.109950823,0.904788877,ENSMUSG00000060477
Samd5,-0.275945193,0.810886475,ENSMUSG00000060487
Nlrp9b,-0.056983262,1,ENSMUSG00000060508
Xcr1,-0.39799077,1,ENSMUSG00000060509
Zfp266,0.060444347,0.868441707,ENSMUSG00000060510
0610040J01Rik,4.830451254,4.76E-07,ENSMUSG00000060512
Tor3a,0.224372428,0.813328781,ENSMUSG00000060519
2310069G16Rik,-0.071719319,0.929421224,ENSMUSG00000060530
Tmem219,0.159286757,0.859944447,ENSMUSG00000060538
H2-Q7,-2.652058278,0.02278854,ENSMUSG00000060550
Ces4a,0.169419167,0.99263678,ENSMUSG00000060560
Rpl21-ps3,0.452308933,0.226012583,ENSMUSG00000060566
Fam78b,-0.06120557,0.977405404,ENSMUSG00000060568
Mfap2,0.052933351,1,ENSMUSG00000060572
Fhit,-0.091728348,0.912858004,ENSMUSG00000060579
H2-Eb1,0.035559154,1,ENSMUSG00000060586
Ifitm2,-0.087972589,0.955059526,ENSMUSG00000060591
Layn,-0.029839958,1,ENSMUSG00000060594
Eno3,0.135908712,0.792763136,ENSMUSG00000060600
Nr1h2,-0.571277592,0.321635389,ENSMUSG00000060601
Ang4,0.238052352,1,ENSMUSG00000060615
Nkpd1,0.769477183,0.479818432,ENSMUSG00000060621
Rpl35a,0.243999928,0.40724719,ENSMUSG00000060636
H4c9,3.756450326,0.000267885,ENSMUSG00000060639
NA,-0.266090485,0.684944043,ENSMUSG00000060647
Marf1,-0.214180199,0.75167207,ENSMUSG00000060657
Atp8b2,-0.3924847,0.653501797,ENSMUSG00000060671
Plaat3,-0.111811156,0.945642128,ENSMUSG00000060675
H4c3,-3.845375725,0.000492437,ENSMUSG00000060678
Mrps9,-0.455016722,0.558939105,ENSMUSG00000060679
Gm8894,-0.430713974,0.039801826,ENSMUSG00000060680
Slc9a6,-0.360222678,0.607584809,ENSMUSG00000060681
Cd302,-0.093409456,0.909305651,ENSMUSG00000060703
Bloc1s4,-1.268104194,0.023785771,ENSMUSG00000060708
1700019A02Rik,0.106666214,1,ENSMUSG00000060715
Plekhh1,-0.193852061,0.844119716,ENSMUSG00000060716
Vmn1r47,0.161027015,1,ENSMUSG00000060724
NA,0.162030064,0.758889044,ENSMUSG00000060727
NA,-0.084497415,0.86243917,ENSMUSG00000060730
Ipmk,-2.144432817,0.000639525,ENSMUSG00000060733
Rxfp3,0.257993619,1,ENSMUSG00000060735
Nsa2,-0.081706802,0.933214367,ENSMUSG00000060739
H3f3a,-0.147384556,0.764615667,ENSMUSG00000060743
Krtap2-4,0.123843669,1,ENSMUSG00000060756
Tsga10,0.081770613,0.911881802,ENSMUSG00000060771
Lrrtm1,-0.146392361,0.876914268,ENSMUSG00000060780
Gmfg,0.008059184,1,ENSMUSG00000060791
Tssk5,0.025441983,0.967177875,ENSMUSG00000060794
NA,0.247428088,0.725981529,ENSMUSG00000060795
Intu,-0.000647548,1,ENSMUSG00000060798
B2m,0.244210454,0.622385953,ENSMUSG00000060802
Gstp1,-0.75254484,0.022817574,ENSMUSG00000060803
Serpina6,0.631757239,1,ENSMUSG00000060807
NA,-0.276990931,1,ENSMUSG00000060808
NA,-0.203019373,0.904174249,ENSMUSG00000060811
Ctnna3,-2.105385293,0.015663265,ENSMUSG00000060843
Ube2s,-0.322276868,0.58307824,ENSMUSG00000060860
Zbtb40,0.336508404,0.71058472,ENSMUSG00000060862
Olfr1420,0.272550761,1,ENSMUSG00000060878
Kcnd2,-0.090231464,1,ENSMUSG00000060882
Arl1,-0.353732127,0.162717134,ENSMUSG00000060904
Acyp2,-0.642946001,0.127926251,ENSMUSG00000060923
Csmd1,0.301111377,0.704691761,ENSMUSG00000060924
Tmem263,0.268704866,0.635071593,ENSMUSG00000060935
Rpl26,-0.047869009,0.916753677,ENSMUSG00000060938
Trmt61a,1.636452987,0.017710812,ENSMUSG00000060950
Slc4a4,-0.250345314,0.794185465,ENSMUSG00000060961
Dmkn,-0.316088183,0.744838357,ENSMUSG00000060962
H4c8,-0.283120213,0.716562211,ENSMUSG00000060981
Tdrd5,0.078753727,1,ENSMUSG00000060985
Galnt13,4.381226138,6.03E-14,ENSMUSG00000060988
NA,0.215183399,0.771958022,ENSMUSG00000060989
Copz1,-0.438005347,0.318716922,ENSMUSG00000060992
Mkx,3.696106868,2.93E-07,ENSMUSG00000061013
Rrs1,1.077459257,0.060754336,ENSMUSG00000061024
Clasrp,0.294326296,0.769059745,ENSMUSG00000061028
Rrp1,-0.216466086,0.514205609,ENSMUSG00000061032
Olfr920,-2.932084095,0.000257857,ENSMUSG00000061039
Haghl,-0.172954598,0.809486854,ENSMUSG00000061046
Cdh3,-0.042662305,1,ENSMUSG00000061048
NA,0.041478998,0.957331613,ENSMUSG00000061062
Zfp143,-0.436825869,0.641266239,ENSMUSG00000061079
Lsamp,-0.118201618,0.892465013,ENSMUSG00000061080
Plac1,0.225244232,1,ENSMUSG00000061082
Myl4,0.344452329,0.724406332,ENSMUSG00000061086
Gapdhs,-0.024366871,0.966954984,ENSMUSG00000061099
Sap18b,-0.241125865,0.187997007,ENSMUSG00000061104
Mcrip1,0.459017537,0.400407581,ENSMUSG00000061111
Dnajc30,0.963234353,0.085346896,ENSMUSG00000061118
Prcp,0.17789384,0.823159903,ENSMUSG00000061119
Cyp4f39,0.60718908,0.403006665,ENSMUSG00000061126
Ppm1b,-0.70307273,0.19910707,ENSMUSG00000061130
Blnk,-0.112994455,0.959078051,ENSMUSG00000061132
Prpf40a,0.296128077,0.523821568,ENSMUSG00000061136
Maml3,-0.552332497,0.532289354,ENSMUSG00000061143
Rpl15-ps3,0.331995106,0.24944109,ENSMUSG00000061167
Slc38a11,-0.039165959,0.953777223,ENSMUSG00000061171
Fnip2,1.656036195,0.037616094,ENSMUSG00000061175
Tmprss11c,-0.006179961,0.97417715,ENSMUSG00000061184
Sfmbt2,0.10153949,1,ENSMUSG00000061186
Stk19,0.523601057,0.220865301,ENSMUSG00000061207
H2-K1,0.227944165,0.748198242,ENSMUSG00000061232
Gm9104,0.052734856,1,ENSMUSG00000061242
Exoc5,0.477101376,0.387617723,ENSMUSG00000061244
Gm14173,0.045289577,0.940615657,ENSMUSG00000061272
Mmgt1,-0.511523798,0.505682417,ENSMUSG00000061273
Exosc5,1.264738094,0.009139499,ENSMUSG00000061286
Taok3,-0.180199117,0.739250538,ENSMUSG00000061288
Vmn1r210,0.218364976,1,ENSMUSG00000061296
Agbl4,-0.141452959,0.92036791,ENSMUSG00000061298
Slc38a10,-0.39564173,0.644823771,ENSMUSG00000061306
Ddhd2,0.101411128,0.900839552,ENSMUSG00000061313
Naca,-0.214301617,0.417766548,ENSMUSG00000061315
Dnai1,0.454311175,0.7320937,ENSMUSG00000061322
NA,0.119929297,0.855918519,ENSMUSG00000061330
Cxcl12,0.064977814,0.899890827,ENSMUSG00000061353
Nuggc,0.180821157,1,ENSMUSG00000061356
Phf5a,0.045445569,0.972062671,ENSMUSG00000061360
Zfp873,-1.672121359,0.017398362,ENSMUSG00000061371
Fiz1,0.524349585,0.57262765,ENSMUSG00000061374
NA,0.028152487,0.969115386,ENSMUSG00000061390
Acvr2b,3.580241345,1.85E-05,ENSMUSG00000061393
Krt79,4.41657864,0.001089463,ENSMUSG00000061397
Zcchc14,-0.515222109,0.368046332,ENSMUSG00000061410
Nol4l,-0.625308404,0.365713314,ENSMUSG00000061411
Cracr2a,-0.603184411,0.488832109,ENSMUSG00000061414
Hipk2,-0.275180105,0.778462798,ENSMUSG00000061436
Tmem151a,-0.171603416,0.717576014,ENSMUSG00000061451
Stx17,-0.079242311,0.921896494,ENSMUSG00000061455
Nol10,1.308466664,0.038842474,ENSMUSG00000061458
Smim20,-0.115668111,0.907984923,ENSMUSG00000061461
Obscn,-0.155044901,0.900095048,ENSMUSG00000061462
Mrps36,-0.60466588,0.002529862,ENSMUSG00000061474
Rps7,-0.014557769,1,ENSMUSG00000061477
Snrpa,0.068646435,1,ENSMUSG00000061479
H4c4,2.575732209,0.01596495,ENSMUSG00000061482
Gm5161,0.330709878,0.802390964,ENSMUSG00000061486
Rpl27a-ps1,-0.014246232,1,ENSMUSG00000061488
Olfr525,1.258556124,1,ENSMUSG00000061489
NA,-0.342933912,1,ENSMUSG00000061490
