symbol,LFC,FDR,ID
Zfp30,2.784639613,1.77E-07,ENSMUSG00000047473
Klhl34,0.001350612,1,ENSMUSG00000047485
Inhbe,-0.178121711,1,ENSMUSG00000047492
Dlgap2,-0.100737419,1,ENSMUSG00000047495
Rnf152,-0.148773922,1,ENSMUSG00000047496
Adamts12,-0.203189674,0.984774635,ENSMUSG00000047497
Mroh7,0.215423406,1,ENSMUSG00000047502
Baiap3,0.113275177,1,ENSMUSG00000047507
NA,1.330018042,0.036170485,ENSMUSG00000047509
Tspyl1,0.527171351,0.051035168,ENSMUSG00000047514
BC049715,-0.433362072,0.465392914,ENSMUSG00000047515
Flacc1,-0.267560088,0.825592107,ENSMUSG00000047528
Rtp2,0.111908094,1,ENSMUSG00000047531
Mis18bp1,4.361065688,0.000182707,ENSMUSG00000047534
Olfr67,0.255166778,1,ENSMUSG00000047535
Fbxo28,0.298299621,0.553227062,ENSMUSG00000047539
Cltb,-0.078554576,0.83488065,ENSMUSG00000047547
Tmem41b,0.605812586,0.272149105,ENSMUSG00000047554
Lxn,0.065810422,0.919210944,ENSMUSG00000047557
Acot10,-1.27721091,0.007288673,ENSMUSG00000047565
Tyw3,2.237513452,0.000668967,ENSMUSG00000047583
Nccrp1,0.149341862,1,ENSMUSG00000047586
Mafa,0.028554982,1,ENSMUSG00000047591
Nxpe5,0.951034475,0.060870241,ENSMUSG00000047592
Zfp235,0.77180986,0.23621219,ENSMUSG00000047603
Frat2,-0.148414373,1,ENSMUSG00000047604
Ankrd34c,0.399925164,0.64850579,ENSMUSG00000047606
A430005L14Rik,0.136743741,0.772914311,ENSMUSG00000047613
Paxx,-0.208848687,0.673144476,ENSMUSG00000047617
Apof,-0.420091634,0.547767743,ENSMUSG00000047631
Fgfbp3,-0.269302602,0.816435833,ENSMUSG00000047632
Mtrfr,-0.103207497,0.962593252,ENSMUSG00000047635
Cdcp2,-0.096211215,1,ENSMUSG00000047636
Nr1h4,0.094346653,1,ENSMUSG00000047638
D930020B18Rik,-0.391080673,1,ENSMUSG00000047642
NA,-0.063222671,1,ENSMUSG00000047643
Fbxo30,0.126229984,0.734220567,ENSMUSG00000047648
Cd3eap,-0.193920001,0.68130909,ENSMUSG00000047649
Tssk6,0.121941099,1,ENSMUSG00000047654
Trpt1,-0.360090879,0.626119445,ENSMUSG00000047656
Crry-ps,-0.128232086,1,ENSMUSG00000047657
Gal3st3,-0.124332061,1,ENSMUSG00000047658
Msl3l2,2.217118036,0.006214485,ENSMUSG00000047669
Dynlt4,-0.501453203,0.598936773,ENSMUSG00000047671
Rps8,0.241593034,0.540861459,ENSMUSG00000047675
Rpsa-ps10,0.08693495,0.912429157,ENSMUSG00000047676
Gpr82,-0.611260448,1,ENSMUSG00000047678
4930533K18Rik,0.055955153,1,ENSMUSG00000047692
Yipf6,1.154202039,0.04896331,ENSMUSG00000047694
Ccdc144b,-0.080355826,1,ENSMUSG00000047696
Champ1,-1.241305305,0.02341211,ENSMUSG00000047710
Ust,0.495874118,0.56104483,ENSMUSG00000047712
Ppp1r2,0.035047269,1,ENSMUSG00000047714
Ubiad1,-0.297435959,0.825947879,ENSMUSG00000047719
Bola2,0.333107405,0.197393112,ENSMUSG00000047721
Fcgbp,-0.625576408,0.674178642,ENSMUSG00000047730
Wbp1l,0.832142744,0.272931972,ENSMUSG00000047731
Tmem262,-0.469639679,0.393162338,ENSMUSG00000047733
Samd9l,0.183161731,0.918303359,ENSMUSG00000047735
Fbxo40,0.283153901,0.816299911,ENSMUSG00000047746
Rnf150,-0.149558489,0.915327574,ENSMUSG00000047747
Zc3hav1l,-1.184484711,0.124781209,ENSMUSG00000047749
Fancb,-6.001091005,2.73E-08,ENSMUSG00000047757
Hs3st3a1,-0.749612369,6.95E-05,ENSMUSG00000047759
Lrrc49,-0.196080814,0.642864222,ENSMUSG00000047766
Atg16l2,-0.277519803,0.777262306,ENSMUSG00000047767
Ankfn1,-0.232101193,1,ENSMUSG00000047773
Phf13,-1.35834102,0.048431824,ENSMUSG00000047777
Lix1,1.134778616,0.05441104,ENSMUSG00000047786
Flrt1,-0.00478647,1,ENSMUSG00000047787
Slc38a9,-0.523083018,0.255412551,ENSMUSG00000047789
Sned1,0.447947928,0.687658195,ENSMUSG00000047793
Gjb1,0.174947884,0.776159104,ENSMUSG00000047797
Cd300lf,3.515797547,1.85E-05,ENSMUSG00000047798
Akap10,1.275635872,0.045008173,ENSMUSG00000047804
Ccdc88b,0.400996378,0.722070535,ENSMUSG00000047810
Tigd4,-0.14984635,1,ENSMUSG00000047819
Trim16,-0.293256251,0.70062051,ENSMUSG00000047821
Pygo2,0.306044582,0.877985347,ENSMUSG00000047824
A730018C14Rik,-0.315018437,1,ENSMUSG00000047828
Cdca4,-1.199515287,0.066052048,ENSMUSG00000047832
Diras2,-0.057353201,1,ENSMUSG00000047842
Bri3,0.113267377,0.711401796,ENSMUSG00000047843
Bex4,-6.247625437,2.19E-15,ENSMUSG00000047844
Stx19,0.502293282,0.645484003,ENSMUSG00000047854
Lonp2,-0.471192696,0.36253136,ENSMUSG00000047866
Gimap6,-0.13504646,0.853724557,ENSMUSG00000047867
Gpr157,2.786685648,0.002789682,ENSMUSG00000047875
A4galt,0.08034462,0.996713608,ENSMUSG00000047878
Usp14,0.181122623,0.699030555,ENSMUSG00000047879
Cxcr5,-0.641943051,1,ENSMUSG00000047880
Rell1,0.047011917,1,ENSMUSG00000047881
Klk9,0.027202225,1,ENSMUSG00000047884
Tnrc6b,0.345702925,0.365337461,ENSMUSG00000047888
Serpinb6d,0.213235307,1,ENSMUSG00000047889
Ripply2,0.084981798,1,ENSMUSG00000047897
Sstr2,0.106954063,0.858276725,ENSMUSG00000047904
NA,-0.168297931,0.797955147,ENSMUSG00000047905
Tshz2,0.793021101,0.302664319,ENSMUSG00000047907
Ankrd16,1.102309492,0.101814124,ENSMUSG00000047909
Pcdhb16,3.544202682,4.62E-06,ENSMUSG00000047910
Npm2,-0.437805783,0.589219314,ENSMUSG00000047911
Trappc9,-0.351728133,0.516932682,ENSMUSG00000047921
Stpg2,0.032140182,1,ENSMUSG00000047940
Marcksl1,-0.243359159,0.585604087,ENSMUSG00000047945
Gp5,0.392715082,1,ENSMUSG00000047953
Kcna3,1.10024457,0.050262687,ENSMUSG00000047959
Stbd1,-0.555132268,0.278599918,ENSMUSG00000047963
NA,0.494025348,0.05939908,ENSMUSG00000047965
Kcna1,-0.025211152,1,ENSMUSG00000047976
Palm3,0.368235666,0.65411878,ENSMUSG00000047986
4933428G20Rik,0.067008386,1,ENSMUSG00000047988
Ino80c,0.725035282,0.20616979,ENSMUSG00000047989
C2cd4a,0.080907619,1,ENSMUSG00000047990
Dipk1c,-0.233968651,1,ENSMUSG00000047992
Prrg1,0.428418754,0.633609295,ENSMUSG00000047996
Gigyf2,-0.179737438,0.937148356,ENSMUSG00000048000
Hes5,-0.317351343,0.52025529,ENSMUSG00000048001
Catsper4,-0.38738816,1,ENSMUSG00000048003
Tmem196,0.128753055,1,ENSMUSG00000048004
Timm8a1,-0.666986001,0.237400879,ENSMUSG00000048007
Zfp473,-0.191982161,1,ENSMUSG00000048012
Tmem229a,-0.779624272,0.16478453,ENSMUSG00000048022
Rgmb,0.69664009,0.095411037,ENSMUSG00000048027
Eno4,-0.012803943,1,ENSMUSG00000048029
Ccdc187,0.164718951,1,ENSMUSG00000048038
Isg20l2,-0.011856283,1,ENSMUSG00000048039
Arxes2,-0.870586164,0.120645604,ENSMUSG00000048040
Zbtb33,0.914608701,0.2445711,ENSMUSG00000048047
Ldlrad3,0.22915382,0.781651631,ENSMUSG00000048058
Cyb5r2,0.269588577,0.962593252,ENSMUSG00000048065
Arf1,-0.075352474,0.830306612,ENSMUSG00000048076
Tenm4,0.065393131,1,ENSMUSG00000048078
Gm4737,0.693915526,0.321829245,ENSMUSG00000048087
Lmod1,-0.025521295,1,ENSMUSG00000048096
Taf13,0.429028146,0.17555959,ENSMUSG00000048100
NA,0.48195586,0.547782036,ENSMUSG00000048106
Tmem72,-0.866742914,0.156806409,ENSMUSG00000048108
Rbm15,1.637244503,0.00080735,ENSMUSG00000048109
Arid4a,-0.181715124,0.687125195,ENSMUSG00000048118
Entpd1,0.142387847,0.805167515,ENSMUSG00000048120
Col6a3,0.3529562,0.664877248,ENSMUSG00000048126
Dmrt2,0.160432636,1,ENSMUSG00000048138
Nat8l,-1.089474392,0.051309151,ENSMUSG00000048142
Nwd1,0.1286759,1,ENSMUSG00000048148
Olfr49,0.031487417,1,ENSMUSG00000048153
Kmt2d,0.665517964,0.088684931,ENSMUSG00000048154
Selplg,0.02866858,1,ENSMUSG00000048163
NA,0.004135535,1,ENSMUSG00000048164
Mcmbp,1.185396837,0.000532388,ENSMUSG00000048170
Tmem81,2.676154928,0.009603035,ENSMUSG00000048174
Asb8,0.264790356,0.560884981,ENSMUSG00000048175
NA,-0.072716661,1,ENSMUSG00000048185
Bend7,0.183177802,0.6996589,ENSMUSG00000048186
NA,-0.964504613,0.201550877,ENSMUSG00000048188
NA,0.007744721,1,ENSMUSG00000048191
Cracr2b,0.807706074,0.20281643,ENSMUSG00000048200
Gpr85,0.809983107,0.074171393,ENSMUSG00000048216
Nags,-0.025216141,1,ENSMUSG00000048217
Amigo2,0.835707949,0.240089306,ENSMUSG00000048218
Mfap1b,-0.337719037,0.588027381,ENSMUSG00000048222
Fbxo43,0.153476846,1,ENSMUSG00000048230
H2-M10.4,0.095171136,1,ENSMUSG00000048231
Fbxo10,0.663330944,0.272502892,ENSMUSG00000048232
Rnf149,0.353283139,0.81604435,ENSMUSG00000048234
Gng7,-0.103136672,1,ENSMUSG00000048240
Crebrf,-0.199853432,0.918908058,ENSMUSG00000048249
Bcl11b,-3.894826997,0.000146094,ENSMUSG00000048251
Dip2c,-0.435310455,0.47818861,ENSMUSG00000048264
Rbm33,-0.238437299,0.948029937,ENSMUSG00000048271
Syngr2,0.20689528,0.832126188,ENSMUSG00000048277
Sacs,-1.745359522,0.000822854,ENSMUSG00000048279
Zfp738,1.052431899,0.128567775,ENSMUSG00000048280
Dleu7,-0.431829686,0.642837167,ENSMUSG00000048281
Frmd6,0.303640753,0.742689301,ENSMUSG00000048285
Olfr1417,-0.057473366,1,ENSMUSG00000048292
Slitrk3,-0.228584215,0.826538326,ENSMUSG00000048304
Ankrd46,-0.344828178,0.596845928,ENSMUSG00000048307
Pskh1,-0.187008542,0.860218484,ENSMUSG00000048310
NA,-5.874836163,0.000319767,ENSMUSG00000048316
Ckap2l,3.114387107,0.000771902,ENSMUSG00000048327
Ric3,0.760786602,0.0284626,ENSMUSG00000048330
Lhfp,-0.26300044,0.851320102,ENSMUSG00000048332
NA,0.064304714,1,ENSMUSG00000048334
Npy4r,-0.04099456,1,ENSMUSG00000048337
Pcdhb18,0.094478068,1,ENSMUSG00000048347
Pou4f1,0.3622747,0.606216205,ENSMUSG00000048349
Coa7,0.138311498,0.566690584,ENSMUSG00000048351
Arxes1,0.214706323,0.628821366,ENSMUSG00000048355
Omd,-0.026283331,1,ENSMUSG00000048368
Pdp2,-0.243270649,0.805167515,ENSMUSG00000048371
Fgfbp1,0.265159501,0.836410004,ENSMUSG00000048373
F2r,-0.357843534,0.809912966,ENSMUSG00000048376
Socs4,-1.175612871,0.043428074,ENSMUSG00000048379
Scrt1,-0.488530688,0.664877248,ENSMUSG00000048385
Osr1,0.048536317,0.00220895,ENSMUSG00000048387
Fam171b,-0.830026652,0.10918676,ENSMUSG00000048388
Tprg,-0.023051163,1,ENSMUSG00000048399
NA,-0.1008561,1,ENSMUSG00000048406
Zfp407,-0.015381137,1,ENSMUSG00000048410
Mlf1,0.132565134,0.72511674,ENSMUSG00000048416
Ranbp3l,0.20546404,1,ENSMUSG00000048424
Timm29,-0.193823233,0.735529784,ENSMUSG00000048429
Nupl2,-0.189735643,0.916610419,ENSMUSG00000048439
Cyp4f16,-0.662543669,0.281244961,ENSMUSG00000048440
Smim5,-0.238518806,0.666989975,ENSMUSG00000048442
Ccdc57,-0.633243192,0.404271158,ENSMUSG00000048445
Msx1,0.377448605,0.334954351,ENSMUSG00000048450
Sprr1b,-0.023767774,1,ENSMUSG00000048455
Inka2,-0.898687597,0.160489676,ENSMUSG00000048458
Sult6b2,-0.198588659,1,ENSMUSG00000048473
Spata33,1.633126644,0.021029936,ENSMUSG00000048478
Mypop,-1.471585782,0.00664232,ENSMUSG00000048481
Bdnf,6.207820976,9.23E-13,ENSMUSG00000048482
Zdhhc22,0.982537336,0.101333019,ENSMUSG00000048483
NA,0.322841935,0.999276782,ENSMUSG00000048484
Zbtb8b,-0.131251466,1,ENSMUSG00000048485
Fitm2,0.801404905,0.172561077,ENSMUSG00000048486
Depp1,-0.246060557,0.608199199,ENSMUSG00000048489
Nrip1,0.287205112,0.739477587,ENSMUSG00000048490
Tyw5,0.200225107,0.635038855,ENSMUSG00000048495
Mmgt2,0.281511211,0.764764234,ENSMUSG00000048497
Tlcd5,-0.256248369,0.88242291,ENSMUSG00000048503
Fbxl13,-0.331566842,0.83986946,ENSMUSG00000048520
Cxcr6,-0.067697199,1,ENSMUSG00000048521
Jaml,0.035209124,1,ENSMUSG00000048534
Phldb1,-0.256050694,0.741246732,ENSMUSG00000048537
NA,0.785820314,0.259011957,ENSMUSG00000048538
Nhlh2,-0.889036291,0.035500351,ENSMUSG00000048540
Tob2,-0.521277438,0.425609007,ENSMUSG00000048546
Thnsl1,0.154753484,1,ENSMUSG00000048550
Sp8,0.463630212,0.984895528,ENSMUSG00000048562
Tmem252,-0.223511966,0.664877248,ENSMUSG00000048572
Mlec,0.338807018,0.461643271,ENSMUSG00000048578
E130311K13Rik,-0.13455356,0.922536471,ENSMUSG00000048581
Gja3,0.402593797,1,ENSMUSG00000048582
Igf2,-0.341827882,0.499398097,ENSMUSG00000048583
NA,0.274823472,1,ENSMUSG00000048592
NA,0.097752629,1,ENSMUSG00000048600
Morc2b,0.068768481,1,ENSMUSG00000048602
Gm9828,-0.013708288,0.808009733,ENSMUSG00000048603
Myof,4.380101658,6.60E-05,ENSMUSG00000048612
Nog,-0.618583333,0.012118921,ENSMUSG00000048616
Rtbdn,0.185459017,0.959551299,ENSMUSG00000048617
Gm6377,0.027103373,0.901254994,ENSMUSG00000048621
Klf17,0.227460901,1,ENSMUSG00000048626
A730049H05Rik,-0.058625144,1,ENSMUSG00000048636
Ctxn1,3.958317608,1.73E-09,ENSMUSG00000048644
Exd1,0.245404429,1,ENSMUSG00000048647
Samd13,-0.28837797,0.097581055,ENSMUSG00000048652
Ccdc169,-0.228150048,1,ENSMUSG00000048655
Lemd3,0.197444925,0.990553515,ENSMUSG00000048661
Rhno1,-0.288612269,0.666519359,ENSMUSG00000048668
Tpcn2,-0.406200727,0.738229542,ENSMUSG00000048677
Hmgb4,0.002354582,1,ENSMUSG00000048686
Mex3d,3.018118556,6.88E-07,ENSMUSG00000048696
Krt90,3.384601597,0.1301679,ENSMUSG00000048699
Ccdc6,0.27301636,0.582646861,ENSMUSG00000048701
Speer4b,-0.17071306,0.96942049,ENSMUSG00000048703
Lurap1l,0.024669929,0.935195733,ENSMUSG00000048706
Tprn,0.168228972,0.953167082,ENSMUSG00000048707
NA,-0.669998831,0.219390317,ENSMUSG00000048709
Tbc1d12,0.272716541,0.833911685,ENSMUSG00000048720
Fndc9,0.389607004,1,ENSMUSG00000048721
Zfp454,-0.089966359,1,ENSMUSG00000048728
Ggnbp1,-2.701598603,0.000705668,ENSMUSG00000048731
Klhl11,-0.542367796,0.57964344,ENSMUSG00000048732
NA,-0.296105697,0.783194282,ENSMUSG00000048747
Mcat,0.571161686,0.100474376,ENSMUSG00000048755
Foxo3,0.074387665,0.812758985,ENSMUSG00000048756
Rpl29,-0.037085222,0.912191765,ENSMUSG00000048758
Hoxb3,-0.24262362,0.775138398,ENSMUSG00000048763
Tmprss11f,0.086611803,1,ENSMUSG00000048764
Tmem53,0.166383048,0.787502932,ENSMUSG00000048772
Pthlh,0.263449927,0.720840825,ENSMUSG00000048776
P2ry6,0.491018593,0.491255153,ENSMUSG00000048779
Insc,0.596641086,0.330034579,ENSMUSG00000048782
Dcun1d3,0.11574578,0.996054883,ENSMUSG00000048787
Cfap100,-0.862004566,0.338130157,ENSMUSG00000048794
Cyb561d1,-1.983098084,0.000232821,ENSMUSG00000048796
Cep120,0.527865648,0.286143224,ENSMUSG00000048799
Slc35e4,-0.369402564,0.691171352,ENSMUSG00000048807
Lonrf2,-3.018620571,1.71E-08,ENSMUSG00000048814
Dact2,0.023179513,1,ENSMUSG00000048826
Pkd1l3,-0.199595668,0.840001301,ENSMUSG00000048827
Vps37c,1.378158351,0.007694139,ENSMUSG00000048832
Slc39a9,-1.496731195,0.011387084,ENSMUSG00000048833
Vstm2a,-0.145703898,1,ENSMUSG00000048834
Slc25a47,0.07676842,1,ENSMUSG00000048856
Arhgap30,0.09947794,1,ENSMUSG00000048865
Phf3,0.464460805,0.625912533,ENSMUSG00000048874
Hexim1,-0.392157115,0.509755557,ENSMUSG00000048878
Cdk5r1,0.059105976,1,ENSMUSG00000048895
Zfp710,0.375464701,0.618626973,ENSMUSG00000048897
Rimkla,-0.173538811,0.859426217,ENSMUSG00000048899
Neurog1,1.274334958,1,ENSMUSG00000048904
Bnip5,0.22314207,1,ENSMUSG00000048905
Rnf24,-0.316334938,0.69265632,ENSMUSG00000048911
Efna5,0.827939022,0.115094875,ENSMUSG00000048915
Fkrp,3.137919609,2.12E-08,ENSMUSG00000048920
Zfp689,0.225976315,0.854264493,ENSMUSG00000048921
Cdca2,6.16020118,1.72E-06,ENSMUSG00000048922
Ccdc125,2.757083722,1.08E-05,ENSMUSG00000048924
Tada3,0.336111368,0.58869066,ENSMUSG00000048930
Atp13a5,0.307259425,1,ENSMUSG00000048939
Gm6206,-0.563096728,0.465072784,ENSMUSG00000048949
Prex2,-0.088242305,0.979602079,ENSMUSG00000048960
Mrgpre,0.009799619,1,ENSMUSG00000048965
Yjefn3,-1.732443953,0.003680518,ENSMUSG00000048967
C1galt1c1,-0.607635067,0.160271242,ENSMUSG00000048970
Nrsn1,-1.946689034,0.005956102,ENSMUSG00000048978
Gphb5,0.346785739,0.0062739,ENSMUSG00000048982
Elfn1,-0.078515707,1,ENSMUSG00000048988
Prss32,0.387136338,0.807406195,ENSMUSG00000048992
Olfr1366,0.241549246,1,ENSMUSG00000048996
Atxn7l2,-0.011017889,1,ENSMUSG00000048997
Ndnf,-0.030315333,1,ENSMUSG00000049001
Tmem121,-0.162055338,1,ENSMUSG00000049036
Clec4a1,-0.027000518,1,ENSMUSG00000049037
Mterf2,1.004223037,0.060113686,ENSMUSG00000049038
Rapgef4,-0.766595968,0.137501115,ENSMUSG00000049044
Armcx3,0.065257308,0.854703643,ENSMUSG00000049047
Olfr812,0.084541092,1,ENSMUSG00000049052
Acap2,0.167478419,0.730215095,ENSMUSG00000049076
Bmyc,-0.442665757,0.452363395,ENSMUSG00000049086
Zadh2,1.03880433,0.117578744,ENSMUSG00000049090
Sephs2,-0.547674692,0.359195112,ENSMUSG00000049091
Gpr137c,-2.780035742,0.000216104,ENSMUSG00000049092
Ankrd34a,0.334456414,0.795826243,ENSMUSG00000049097
Pcdh10,-0.841452612,0.238898513,ENSMUSG00000049100
Ccr2,0.545937199,0.475373466,ENSMUSG00000049103
Dcaf5,-0.593776471,0.409660975,ENSMUSG00000049106
Ntf3,-0.136240993,0.83781515,ENSMUSG00000049107
Oxtr,-0.494749345,0.614320882,ENSMUSG00000049112
Agtr1a,-0.023220203,1,ENSMUSG00000049115
Fam110b,-0.587822247,0.245137538,ENSMUSG00000049119
Frmd3,-0.764168935,0.165502974,ENSMUSG00000049122
Catsperg2,-0.05126518,1,ENSMUSG00000049123
NA,-0.052628956,1,ENSMUSG00000049124
C5ar1,-0.247278414,0.728089703,ENSMUSG00000049130
Flg2,-0.139882966,1,ENSMUSG00000049133
Nrap,-0.190639695,1,ENSMUSG00000049134
Plcxd3,0.752709145,0.214981082,ENSMUSG00000049148
Olfr1258,-0.267052577,0.950299457,ENSMUSG00000049149
Fam183b,5.541397117,7.55E-07,ENSMUSG00000049154
Tex50,0.194257365,1,ENSMUSG00000049160
Zfp518a,0.834032219,0.202954217,ENSMUSG00000049164
Myoz3,0.250746205,1,ENSMUSG00000049173
Frmpd4,-3.854820916,0.003380528,ENSMUSG00000049176
Purg,0.522473021,0.51430659,ENSMUSG00000049184
Rtl5,0.092207385,1,ENSMUSG00000049191
Pdp1,-2.07160732,5.66E-05,ENSMUSG00000049225
Gm9833,-0.489453018,0.644062939,ENSMUSG00000049230
NA,-0.343085835,0.336873515,ENSMUSG00000049231
Tigd2,0.456658911,0.672209512,ENSMUSG00000049232
Apoo-ps,0.388671905,0.56093149,ENSMUSG00000049233
Gm7324,-1.096011171,0.022681028,ENSMUSG00000049235
NA,-2.400929991,1.45E-06,ENSMUSG00000049246
Lrp1b,0.52147934,0.527942097,ENSMUSG00000049252
Kcnk3,-0.258120787,0.815934625,ENSMUSG00000049265
Scn3b,0.264491837,0.584399704,ENSMUSG00000049281
Mblac1,-0.039121499,1,ENSMUSG00000049285
Iba57,-0.213506705,1,ENSMUSG00000049287
Lix1l,0.892684254,0.245912853,ENSMUSG00000049288
Zfp219,2.94037644,0.001914729,ENSMUSG00000049295
Trappc1,0.513589507,0.166954208,ENSMUSG00000049299
Prmt6,-2.484608177,0.000882767,ENSMUSG00000049300
Syt12,0.187289153,0.934211345,ENSMUSG00000049303
Ccdc71,-0.068366708,0.763050739,ENSMUSG00000049305
Fut4,0.775969435,0.215759951,ENSMUSG00000049307
Sorl1,0.76828498,0.205312936,ENSMUSG00000049313
Fbxw13,0.236541387,1,ENSMUSG00000049314
Olfr348,-0.539556238,1,ENSMUSG00000049315
Zfp2,1.36683351,0.024063296,ENSMUSG00000049321
Smcr8,-1.684265561,0.027431427,ENSMUSG00000049323
Kmt5a,1.000465789,0.086065678,ENSMUSG00000049327
Tenm2,0.116476719,0.988364334,ENSMUSG00000049336
Retreg2,-0.351032897,0.515077992,ENSMUSG00000049339
Gm5105,-0.467268946,0.846280916,ENSMUSG00000049349
Zg16,0.42590305,1,ENSMUSG00000049350
Rd3,0.079758477,1,ENSMUSG00000049353
Dcaf7,-0.197503305,0.730460437,ENSMUSG00000049354
Brd8dc,0.063911118,1,ENSMUSG00000049357
Krt8,-0.294256103,0.880642176,ENSMUSG00000049382
Cox7b2,-0.034573357,1,ENSMUSG00000049387
Gemin4,-0.076575578,1,ENSMUSG00000049396
Ogfr,0.158330838,0.900310805,ENSMUSG00000049401
Rarres1,0.80974287,0.111874132,ENSMUSG00000049404
Prokr1,0.123488421,0.958370333,ENSMUSG00000049409
Tmem241,-1.255267164,0.041423851,ENSMUSG00000049411
NA,-0.045567364,1,ENSMUSG00000049414
Tmem200a,0.266823778,0.920447921,ENSMUSG00000049420
Zfp260,0.384771238,0.421087016,ENSMUSG00000049421
Chchd10,-0.845482453,0.148619775,ENSMUSG00000049422
Upk1b,0.755452187,0.208098625,ENSMUSG00000049436
Cyp20a1,-1.167267984,0.026213882,ENSMUSG00000049439
Olfr1404,0.051415873,1,ENSMUSG00000049456
Gm8396,-0.478444339,0.458180405,ENSMUSG00000049460
Aff4,-0.614917468,0.177556511,ENSMUSG00000049470
NA,0.233319304,1,ENSMUSG00000049476
NA,0.393253303,0.60813918,ENSMUSG00000049477
Ctu2,0.826935118,0.249494373,ENSMUSG00000049482
Tmem67,-1.016048906,0.128606164,ENSMUSG00000049488
Ccnq,-1.043622265,0.060557219,ENSMUSG00000049489
Slc36a3,0.59429662,1,ENSMUSG00000049491
Pls1,0.419650413,0.59962694,ENSMUSG00000049493
Dtx3l,0.681914597,0.30514487,ENSMUSG00000049502
Proser1,-2.83904558,0.000222535,ENSMUSG00000049504
Htr1b,-3.060099966,0.000275254,ENSMUSG00000049511
Espnl,0.112637474,1,ENSMUSG00000049515
Spty2d1,-0.08374878,1,ENSMUSG00000049516
Rps23,0.379009502,0.117027772,ENSMUSG00000049517
Cdc42ep1,-0.251456575,0.797287975,ENSMUSG00000049521
Tmem202,0.149588797,1,ENSMUSG00000049526
Olfr429,0.465069869,1,ENSMUSG00000049528
Clrn2,-6.397494494,5.05E-11,ENSMUSG00000049530
Sall2,-0.107627944,0.943909773,ENSMUSG00000049532
Tceal1,-0.328902432,0.470741142,ENSMUSG00000049536
Adamts16,0.142834667,1,ENSMUSG00000049538
Krt82,-0.340710713,1,ENSMUSG00000049548
Clip1,0.347091187,0.541581984,ENSMUSG00000049550
Fzd9,-0.141547397,1,ENSMUSG00000049551
Polr1a,-0.481404775,0.50371496,ENSMUSG00000049553
Tmie,-0.952782503,0.016193659,ENSMUSG00000049555
Lingo1,2.119791648,0.002170534,ENSMUSG00000049556
Olfr95,-0.191441321,1,ENSMUSG00000049561
Ap5b1,-0.113912805,1,ENSMUSG00000049562
Aknad1,0.127721345,1,ENSMUSG00000049565
Cfap46,-1.643179492,0.207580818,ENSMUSG00000049571
Zfa-ps,0.740931593,1,ENSMUSG00000049576
Zfpm1,-0.16709872,1,ENSMUSG00000049577
Tsku,-0.57607942,0.220521875,ENSMUSG00000049580
Grm5,-0.524061339,0.808009733,ENSMUSG00000049583
Ccdc69,-0.156403218,0.995565703,ENSMUSG00000049588
Vsig8,-0.129398657,1,ENSMUSG00000049598
Zbtb45,0.015815088,1,ENSMUSG00000049600
Zfp644,-0.967205003,0.106323276,ENSMUSG00000049606
Gpr55,-0.001740427,1,ENSMUSG00000049608
Omg,-0.839407219,0.021273765,ENSMUSG00000049612
Slc17a5,-0.027199594,0.912769681,ENSMUSG00000049624
Tifab,0.233263227,0.901590186,ENSMUSG00000049625
C1ql3,-0.119717355,0.96295472,ENSMUSG00000049630
2310022A10Rik,-4.884034798,4.46E-14,ENSMUSG00000049643
Olfr273,0.973170193,0.303472243,ENSMUSG00000049648
Gpr3,0.294110183,0.879266249,ENSMUSG00000049649
Spatc1,0.311737386,1,ENSMUSG00000049653
Zbtb5,-0.246336124,0.877703757,ENSMUSG00000049657
Bdp1,0.074925231,1,ENSMUSG00000049658
Aftph,-0.215691196,0.684690824,ENSMUSG00000049659
Morn4,-1.453973452,0.005368025,ENSMUSG00000049670
Zbtb14,-0.610694627,0.391006249,ENSMUSG00000049672
Catsperg1,0.120185469,1,ENSMUSG00000049676
Urgcp,-0.233072696,0.634806713,ENSMUSG00000049680
Orai1,-0.362113018,0.686043292,ENSMUSG00000049686
Pheta2,-0.351370562,0.742689301,ENSMUSG00000049687
Nckap5,-0.019384977,1,ENSMUSG00000049690
Nlrp10,0.249660051,1,ENSMUSG00000049709
Lig4,0.127240898,0.918303359,ENSMUSG00000049717
Gal3st1,-0.269775084,0.822084588,ENSMUSG00000049721
Mmp12,1.027805401,0.033459975,ENSMUSG00000049723
Zfp668,-3.168513206,1.15E-05,ENSMUSG00000049728
Zfp646,-2.721900062,0.000200819,ENSMUSG00000049739
Arhgap15,0.738674383,0.247984846,ENSMUSG00000049744
Rpl36al,0.071084402,0.783014349,ENSMUSG00000049751
Zfp672,0.633946563,0.357596993,ENSMUSG00000049755
Micos13,0.014205985,1,ENSMUSG00000049760
Zfp280b,-0.28384702,0.840001301,ENSMUSG00000049764
Tmsb4x,0.672271099,0.005426657,ENSMUSG00000049775
Fzd4,0.19367064,0.782030972,ENSMUSG00000049791
Bag5,-0.084162491,0.809157376,ENSMUSG00000049792
Crh,0.522446266,0.108828796,ENSMUSG00000049796
Lrrc19,0.828431062,0.443950587,ENSMUSG00000049799
Sertad2,-0.763333462,0.051820777,ENSMUSG00000049800
Armcx4,-0.294148796,0.754137182,ENSMUSG00000049804
Arhgap23,-0.239824276,0.765081099,ENSMUSG00000049807
