symbol,LFC,FDR,ID
Mylip,0.000113246,1,ENSMUSG00000038175
Slc43a2,-0.003990089,1,ENSMUSG00000038178
Slamf7,0.000748886,1,ENSMUSG00000038179
Spag4,0.015897174,0.729299786,ENSMUSG00000038180
Chpf2,0.00342428,1,ENSMUSG00000038181
Btbd10,-0.003698461,1,ENSMUSG00000038187
Scarf1,-0.004873276,1,ENSMUSG00000038188
Cer1,0.0066028,1,ENSMUSG00000038192
Rilp,0.008407228,0.559933434,ENSMUSG00000038195
Iqca1l,0.003398002,1,ENSMUSG00000038199
Kcna7,0.013150969,1,ENSMUSG00000038201
Prkab2,0.022007452,1,ENSMUSG00000038205
Fbxo8,-0.000582242,1,ENSMUSG00000038206
Pgap3,-0.00687972,1,ENSMUSG00000038208
Mfsd14b,-0.015614683,1,ENSMUSG00000038212
Tapbpl,-0.011233079,1,ENSMUSG00000038213
Bend3,-0.007597382,1,ENSMUSG00000038214
Cep44,-0.001143533,1,ENSMUSG00000038215
Tlcd2,0.004967651,1,ENSMUSG00000038217
Primpol,-0.00346759,1,ENSMUSG00000038225
Hoxa9,-0.038415641,1,ENSMUSG00000038227
Gask1a,-0.002309649,1,ENSMUSG00000038233
F11r,-0.002425982,1,ENSMUSG00000038235
Hoxa7,-0.014978853,1,ENSMUSG00000038236
Hrc,-0.004378134,1,ENSMUSG00000038239
Pdss2,0.006973861,1,ENSMUSG00000038240
Cep250,0.003295555,1,ENSMUSG00000038241
Aox4,0.007023522,1,ENSMUSG00000038242
Mical2,-0.003063489,1,ENSMUSG00000038244
Sobp,0.004636593,1,ENSMUSG00000038248
Usp38,0.008374849,1,ENSMUSG00000038250
Ncapd2,-0.00123939,1,ENSMUSG00000038252
Hoxa5,0.004933966,1,ENSMUSG00000038253
Neurod2,0.006768466,1,ENSMUSG00000038255
Bcl9,0.003642591,1,ENSMUSG00000038256
Glra3,-0.001522534,1,ENSMUSG00000038257
Gdf5,0.014301277,1,ENSMUSG00000038259
Trpm4,-0.023328793,1,ENSMUSG00000038260
Sema7a,0.005679029,1,ENSMUSG00000038264
Slc22a23,0.024793638,0.007930941,ENSMUSG00000038267
Ovca2,0.004111956,1,ENSMUSG00000038268
Iffo1,-0.006286217,1,ENSMUSG00000038271
Fau,0.123031117,0.601746313,ENSMUSG00000038274
Asic3,0.008984161,0.799440612,ENSMUSG00000038276
Nop2,0.00182971,1,ENSMUSG00000038279
Ostm1,-0.011062718,1,ENSMUSG00000038280
Bphl,-0.033806994,1,ENSMUSG00000038286
Smg6,0.006159228,1,ENSMUSG00000038290
Snx25,-0.001221507,1,ENSMUSG00000038291
Kash5,0.017178868,0.443668324,ENSMUSG00000038292
Atg9b,-0.008030304,1,ENSMUSG00000038295
Galnt18,-0.003026634,1,ENSMUSG00000038296
Pdzk1,0.004250293,1,ENSMUSG00000038298
Wdr36,0.004137144,1,ENSMUSG00000038299
Snx10,0.011447983,1,ENSMUSG00000038301
Afg1l,-0.001522543,1,ENSMUSG00000038302
Cd160,0.008130999,1,ENSMUSG00000038304
Spats2l,-0.011997045,1,ENSMUSG00000038305
2410017I17Rik,0.002673238,1,ENSMUSG00000038311
Edem2,-0.010414384,1,ENSMUSG00000038312
Kcnh2,0.014243727,0.553651731,ENSMUSG00000038319
1700066M21Rik,-0.024704826,1,ENSMUSG00000038323
Trpc4ap,-0.006238389,1,ENSMUSG00000038324
Serpinb9f,0.01897112,1,ENSMUSG00000038327
Satb2,0.006841996,0.759367522,ENSMUSG00000038331
Sesn1,-0.051877171,0.455158853,ENSMUSG00000038332
Tsr1,0.00856793,1,ENSMUSG00000038335
Mlxip,-0.000807482,1,ENSMUSG00000038342
Txlng,0.003136177,1,ENSMUSG00000038344
Zfp384,-0.021787916,0.86500219,ENSMUSG00000038346
Tcte2,0.002872275,1,ENSMUSG00000038347
Plcl1,-0.001450178,1,ENSMUSG00000038349
Sgsm2,0.027865869,0.256056675,ENSMUSG00000038351
Arl5c,0.014200218,0.916125098,ENSMUSG00000038352
Ankrd35,0.012907263,0.001335064,ENSMUSG00000038354
Camp,0.002021801,1,ENSMUSG00000038357
Fbxo25,0.001666587,1,ENSMUSG00000038365
Lasp1,0.000302034,1,ENSMUSG00000038366
Focad,0.007053004,1,ENSMUSG00000038368
Ncoa6,0.00761387,1,ENSMUSG00000038369
Pcp4l1,-0.013810536,0.852295654,ENSMUSG00000038370
Sbf2,0.000467076,1,ENSMUSG00000038371
Gmds,-0.002921448,1,ENSMUSG00000038372
Rbm8a,0.015285451,1,ENSMUSG00000038374
Trp53inp2,0.00322375,1,ENSMUSG00000038375
Ttk,0.002495884,1,ENSMUSG00000038379
Pigu,-0.009260133,1,ENSMUSG00000038383
Setd1b,0.005704865,1,ENSMUSG00000038384
Rras,0.009281529,1,ENSMUSG00000038387
Mpp6,0.011405707,1,ENSMUSG00000038388
Gpr162,-0.008052056,1,ENSMUSG00000038390
Txnip,-0.003604495,1,ENSMUSG00000038393
Upf3a,0.005187121,1,ENSMUSG00000038398
Pmepa1,0.024395166,0.257985267,ENSMUSG00000038400
Foxf2,0.001286407,0.729299786,ENSMUSG00000038402
Scaf1,0.009791538,1,ENSMUSG00000038406
Higd1a,-0.067404604,0.705550133,ENSMUSG00000038412
Foxq1,-0.000186378,1,ENSMUSG00000038415
Cdc16,0.002213797,1,ENSMUSG00000038416
Fig4,-0.010073274,1,ENSMUSG00000038417
Egr1,0.011320332,1,ENSMUSG00000038418
Hdhd3,-0.010917817,1,ENSMUSG00000038422
Poli,-0.001880936,1,ENSMUSG00000038425
Usp5,0.011761054,1,ENSMUSG00000038429
Mllt6,0.000447637,1,ENSMUSG00000038437
Cdc40,-0.004551199,1,ENSMUSG00000038446
Spsb2,0.012311481,1,ENSMUSG00000038451
Srcin1,0.050329483,0.151422442,ENSMUSG00000038453
Dennd2a,0.013239492,0.861186332,ENSMUSG00000038456
Tmem255b,-0.019072118,0.780754424,ENSMUSG00000038457
Abhd17c,0.010946466,1,ENSMUSG00000038459
Uqcrfs1,-0.0203713,1,ENSMUSG00000038462
Olfml2b,0.007145298,1,ENSMUSG00000038463
Chmp4b,0.003332121,1,ENSMUSG00000038467
Nos1ap,0.007293193,1,ENSMUSG00000038473
Cdk19,0.006948433,1,ENSMUSG00000038481
Tfdp1,0.003323032,1,ENSMUSG00000038482
Socs7,-0.00504292,1,ENSMUSG00000038485
Sv2a,-2.40E-05,1,ENSMUSG00000038486
Polr2l,0.012225431,1,ENSMUSG00000038489
NA,0.003826841,1,ENSMUSG00000038491
Otud7b,0.040989465,0.447081448,ENSMUSG00000038495
Slc19a3,-0.004563736,1,ENSMUSG00000038496
Tmco3,-0.001765481,1,ENSMUSG00000038497
Catsper1,-0.001668654,1,ENSMUSG00000038498
Prr3,0.001755997,1,ENSMUSG00000038500
Ptov1,0.002318223,1,ENSMUSG00000038502
Mesd,-0.007317982,1,ENSMUSG00000038503
Dcun1d2,-0.001756235,1,ENSMUSG00000038506
Parp12,-0.004587963,1,ENSMUSG00000038507
Gdf15,0.00575285,1,ENSMUSG00000038508
Rpf2,-0.003722255,1,ENSMUSG00000038510
Grtp1,-0.021155312,1,ENSMUSG00000038515
Tbkbp1,0.009849139,1,ENSMUSG00000038517
Jarid2,-0.004611177,1,ENSMUSG00000038518
Tbc1d17,-0.012413572,1,ENSMUSG00000038520
C1s1,-0.00374634,1,ENSMUSG00000038521
Mfsd4b1,-0.005499934,1,ENSMUSG00000038522
1700003F12Rik,0.027519683,0.173989574,ENSMUSG00000038523
Fchsd1,-0.008791801,1,ENSMUSG00000038524
Armc10,0.000307608,1,ENSMUSG00000038525
Car14,-0.00157861,1,ENSMUSG00000038526
C1rl,-0.0074042,1,ENSMUSG00000038527
Mfsd4b5,0.002996482,1,ENSMUSG00000038528
Rgs4,-0.015544934,1,ENSMUSG00000038530
Cbfa2t2,-0.005801873,1,ENSMUSG00000038533
Osbpl7,-0.006570988,1,ENSMUSG00000038534
Zfp280d,-0.004472339,1,ENSMUSG00000038535
Mc3r,-0.002477827,1,ENSMUSG00000038537
Ubn2,0.018515401,1,ENSMUSG00000038538
Atf5,0.017989943,1,ENSMUSG00000038539
Tmc3,-0.005250275,1,ENSMUSG00000038540
Srd5a2,0.001605722,1,ENSMUSG00000038541
Pcid2,-0.001696189,1,ENSMUSG00000038542
BC028528,-0.003916137,1,ENSMUSG00000038543
Inip,-0.013434189,1,ENSMUSG00000038544
Cul7,-0.005896873,1,ENSMUSG00000038545
Ranbp9,-0.001717537,1,ENSMUSG00000038546
Ciart,0.005172239,1,ENSMUSG00000038550
Fndc4,0.031235733,0.652288166,ENSMUSG00000038552
Reep2,0.004593142,1,ENSMUSG00000038555
Sp6,0.001106471,1,ENSMUSG00000038560
Efl1,0.00267527,1,ENSMUSG00000038563
Ift172,-0.006659428,1,ENSMUSG00000038564
Cyp24a1,0.005257647,1,ENSMUSG00000038567
Rad9b,-0.000380083,1,ENSMUSG00000038569
Saxo2,-0.008166912,1,ENSMUSG00000038570
Bpifb5,0.000882709,1,ENSMUSG00000038572
Susd4,-0.012295979,1,ENSMUSG00000038576
Susd1,-0.003961721,1,ENSMUSG00000038578
Sct,-0.003903453,1,ENSMUSG00000038580
Pptc7,0.009240409,1,ENSMUSG00000038582
Pln,-0.004530109,1,ENSMUSG00000038583
Akap12,-0.02478747,1,ENSMUSG00000038587
Colec10,0.00436781,1,ENSMUSG00000038591
Tctn1,-0.000232982,1,ENSMUSG00000038593
Cep85l,0.000534851,1,ENSMUSG00000038594
Capn8,-0.006432248,1,ENSMUSG00000038599
Atp6v0a4,-0.012494237,1,ENSMUSG00000038600
Slc35f1,0.005024257,1,ENSMUSG00000038602
Ripor1,0.005515111,1,ENSMUSG00000038604
Samd10,-0.005191615,1,ENSMUSG00000038605
Gng10,0.005282898,1,ENSMUSG00000038607
Dock10,-0.011365064,1,ENSMUSG00000038608
Phrf1,0.004390309,1,ENSMUSG00000038611
Mcl1,0.015006021,1,ENSMUSG00000038612
Nfe2l1,-0.005648052,1,ENSMUSG00000038615
Rassf7,-0.013759236,1,ENSMUSG00000038618
Ensa,-0.027520635,1,ENSMUSG00000038619
Med30,-0.004134312,1,ENSMUSG00000038622
Tm6sf1,0.000761372,1,ENSMUSG00000038623
Polr3k,0.010961215,1,ENSMUSG00000038628
Zkscan16,-0.004858879,1,ENSMUSG00000038630
Degs1,-0.280731981,0.132430264,ENSMUSG00000038633
Lrrc56,0.002833129,1,ENSMUSG00000038637
Ctss,-0.000750666,1,ENSMUSG00000038642
Pold1,0.00014252,1,ENSMUSG00000038644
Ramac,-0.099451813,0.781945982,ENSMUSG00000038646
Creb3l2,-0.003889852,1,ENSMUSG00000038648
Rnh1,0.945119818,0.041585766,ENSMUSG00000038650
Sycp2l,-0.000251898,1,ENSMUSG00000038651
Ric1,0.006158301,1,ENSMUSG00000038658
Fsd2,-0.001422315,1,ENSMUSG00000038663
Herc1,-0.016328686,1,ENSMUSG00000038664
Dgki,-0.016679279,1,ENSMUSG00000038665
Lpar1,-0.001146822,1,ENSMUSG00000038668
Mybpc2,0.010253597,1,ENSMUSG00000038670
Arfrp1,0.001520081,1,ENSMUSG00000038671
Ucn,0.006307695,0.86500219,ENSMUSG00000038676
Scube3,-0.004771299,1,ENSMUSG00000038677
Trps1,0.0104568,1,ENSMUSG00000038679
Pak1ip1,0.007354108,1,ENSMUSG00000038683
Rtel1,0.002132759,1,ENSMUSG00000038685
Atp5j2,-0.013951979,1,ENSMUSG00000038690
Hoxb4,0.007210231,1,ENSMUSG00000038692
Josd2,0.003060655,1,ENSMUSG00000038695
Mapkap1,0.001973451,1,ENSMUSG00000038696
Taf5l,-0.002608234,1,ENSMUSG00000038697
Hoxb5,-0.009044777,1,ENSMUSG00000038700
Dsel,0.007774028,1,ENSMUSG00000038702
Aspdh,0.000620461,1,ENSMUSG00000038704
Gmeb2,0.00831254,1,ENSMUSG00000038705
Golga4,0.015584969,1,ENSMUSG00000038708
Txndc8,-0.00290159,1,ENSMUSG00000038709
Mindy1,0.003127481,1,ENSMUSG00000038712
Atp5l,0.03879899,1,ENSMUSG00000038717
Pbx3,0.00091631,1,ENSMUSG00000038718
Hoxb7,-0.017527665,0.665495734,ENSMUSG00000038721
Bud31,0.01929228,1,ENSMUSG00000038722
Pkhd1l1,0.0027454,1,ENSMUSG00000038725
Pakap,0.012386444,1,ENSMUSG00000038729
Mboat1,-1.77E-05,1,ENSMUSG00000038732
Wdr26,0.036920152,1,ENSMUSG00000038733
Nudcd1,0.004742904,1,ENSMUSG00000038736
Shank1,-0.001020023,1,ENSMUSG00000038738
Mvb12b,-0.011843758,1,ENSMUSG00000038740
Angptl6,-0.016427133,1,ENSMUSG00000038742
Nlrp6,0.003827609,1,ENSMUSG00000038745
Ptk6,0.001815745,1,ENSMUSG00000038751
Ttll6,-0.004301805,1,ENSMUSG00000038756
Nup205,-0.00046842,1,ENSMUSG00000038759
Trhr,-0.006539941,1,ENSMUSG00000038760
Abcf1,0.016821913,1,ENSMUSG00000038762
Alpk3,-7.01E-05,1,ENSMUSG00000038763
Ptpn3,0.008190806,1,ENSMUSG00000038764
Lmx1b,0.000753313,1,ENSMUSG00000038765
Gabpb2,-0.002654812,1,ENSMUSG00000038766
9130409I23Rik,-0.007630316,1,ENSMUSG00000038768
Kpna7,-0.013220749,1,ENSMUSG00000038770
Kdm3b,0.00724578,1,ENSMUSG00000038773
Ascc3,0.00811658,1,ENSMUSG00000038774
Vill,0.004084317,1,ENSMUSG00000038775
Ephx1,-0.018963831,1,ENSMUSG00000038776
Sema6c,0.003848247,1,ENSMUSG00000038777
Smurf1,0.009273062,1,ENSMUSG00000038780
Stap2,0.003618023,1,ENSMUSG00000038781
1700028J19Rik,0.001924665,1,ENSMUSG00000038782
Cnot4,-0.022256286,1,ENSMUSG00000038784
Lefty1,-0.00117077,1,ENSMUSG00000038793
Zscan2,0.005211795,1,ENSMUSG00000038797
Scgb1c1,0.000550045,1,ENSMUSG00000038801
Ost4,-0.023707035,1,ENSMUSG00000038803
Sde2,0.008882784,1,ENSMUSG00000038806
Rap1gap2,-0.002990678,1,ENSMUSG00000038807
Gngt2,-0.001853983,1,ENSMUSG00000038811
Trmt112,-0.011753873,1,ENSMUSG00000038812
Ctnnal1,-0.007431685,1,ENSMUSG00000038816
Hace1,-0.005903162,1,ENSMUSG00000038822
Abitram,-0.004558253,1,ENSMUSG00000038827
Tmem214,-0.001452407,1,ENSMUSG00000038828
Ralgps1,0.011718925,1,ENSMUSG00000038831
Agbl3,-0.017982042,1,ENSMUSG00000038836
Vars2,-0.016230066,0.830044876,ENSMUSG00000038838
Birc7,-0.001243108,1,ENSMUSG00000038840
Gcnt1,-0.00238276,1,ENSMUSG00000038843
Kif16b,-0.003109886,1,ENSMUSG00000038844
Phb,-0.002413078,1,ENSMUSG00000038845
Ythdf1,0.018281607,1,ENSMUSG00000038848
Itpkb,0.001282414,1,ENSMUSG00000038855
Baiap2l1,-0.00426645,1,ENSMUSG00000038859
Garnl3,0.012512091,1,ENSMUSG00000038860
Pi4kb,-0.007199672,1,ENSMUSG00000038861
Zcchc2,0.007304522,1,ENSMUSG00000038866
Bpgm,-0.000695005,1,ENSMUSG00000038871
Zfhx3,-0.021091474,1,ENSMUSG00000038872
Rnf146,-0.019824645,1,ENSMUSG00000038876
Nipal2,-0.009599055,1,ENSMUSG00000038879
Mrps34,0.001128777,1,ENSMUSG00000038880
Shfl,-0.010424406,1,ENSMUSG00000038884
Man2a2,0.022001269,1,ENSMUSG00000038886
Ctu1,0.002032078,1,ENSMUSG00000038888
Fam117a,-0.011160037,1,ENSMUSG00000038893
Irs2,1.876406512,0.020281757,ENSMUSG00000038894
Zfp653,0.003858978,1,ENSMUSG00000038895
Rpl12,0.025937867,1,ENSMUSG00000038900
Pogz,0.005631081,1,ENSMUSG00000038902
Ccdc68,-0.006758566,1,ENSMUSG00000038903
Kat7,-0.001429887,1,ENSMUSG00000038909
Plcl2,0.01011276,1,ENSMUSG00000038910
Dido1,-0.002875966,1,ENSMUSG00000038914
Soga3,0.001890547,1,ENSMUSG00000038916
Rccd1,0.022143393,0.132430264,ENSMUSG00000038930
Tcfl5,0.001978226,1,ENSMUSG00000038932
Sccpdh,-0.032798487,1,ENSMUSG00000038936
Prc1,1.932933943,0.046575553,ENSMUSG00000038943
Cnst,0.019024649,1,ENSMUSG00000038949
Supt3,-0.00653385,1,ENSMUSG00000038954
Edc3,-0.010841281,1,ENSMUSG00000038957
Slco4a1,-0.000371841,1,ENSMUSG00000038963
Ube2l3,0.001669603,1,ENSMUSG00000038965
Pdk2,-0.01685522,1,ENSMUSG00000038967
Lmtk2,0.0034523,1,ENSMUSG00000038970
Rabggtb,-0.011324626,1,ENSMUSG00000038975
Ppp1r9b,0.005546894,1,ENSMUSG00000038976
Bloc1s5,-0.00605839,1,ENSMUSG00000038982
Tspyl5,0.004598483,1,ENSMUSG00000038984
Cfap157,-0.011417849,1,ENSMUSG00000038987
Cables2,-0.00197866,1,ENSMUSG00000038990
Txndc5,0.010839876,1,ENSMUSG00000038991
Asb17,0.003028774,1,ENSMUSG00000038997
Ube3c,0.002838981,1,ENSMUSG00000039000
Rps21,-0.01255177,1,ENSMUSG00000039001
Bmp6,0.026379393,0.455158853,ENSMUSG00000039004
Tlr4,0.000265676,1,ENSMUSG00000039005
Cpq,-0.036888991,0.833882159,ENSMUSG00000039007
Siglecf,0.002287126,1,ENSMUSG00000039013
Timm8b,0.101096609,0.603813226,ENSMUSG00000039016
Mtg1,-0.013147065,1,ENSMUSG00000039018
Ttc16,-0.007582441,1,ENSMUSG00000039021
Arhgap18,1.13E-05,1,ENSMUSG00000039031
Tasp1,-0.003181721,1,ENSMUSG00000039033
St6galnac5,-0.006326181,1,ENSMUSG00000039037
Adrm1,0.012211143,1,ENSMUSG00000039041
Arpin,0.000854506,1,ENSMUSG00000039043
Usp6nl,-0.004859699,1,ENSMUSG00000039046
Pigk,-0.007642997,1,ENSMUSG00000039047
Foxred1,-0.005662057,1,ENSMUSG00000039048
Osbpl2,-0.006832398,1,ENSMUSG00000039050
Eme1,-0.014833914,1,ENSMUSG00000039055
Myo16,0.006491556,0.993284455,ENSMUSG00000039057
Ak5,-0.03070325,0.131809941,ENSMUSG00000039058
Hrh3,-0.002276998,1,ENSMUSG00000039059
Anpep,0.003511724,1,ENSMUSG00000039062
Echdc3,-0.002035981,1,ENSMUSG00000039063
Atpsckmt,-0.002588947,1,ENSMUSG00000039065
Psmd7,-0.006530407,1,ENSMUSG00000039067
Zzz3,0.000359137,1,ENSMUSG00000039068
Mtg2,-0.002177924,1,ENSMUSG00000039069
Cpa4,-0.007281582,1,ENSMUSG00000039070
Zfp503,-0.001587474,1,ENSMUSG00000039081
Ss18l1,0.001676719,1,ENSMUSG00000039086
Rreb1,-0.000892327,1,ENSMUSG00000039087
L3mbtl3,0.006810853,1,ENSMUSG00000039089
Sptlc3,0.001280418,1,ENSMUSG00000039092
Rsad1,0.012530769,0.933209275,ENSMUSG00000039096
Rln1,0.003063237,1,ENSMUSG00000039097
Gm9767,-0.001465264,1,ENSMUSG00000039098
Wdr93,0.006719494,1,ENSMUSG00000039099
Marchf6,0.004832998,1,ENSMUSG00000039100
Nexn,0.002843481,1,ENSMUSG00000039103
Atp6v1g1,-0.014033009,1,ENSMUSG00000039105
Htr5a,0.002045159,1,ENSMUSG00000039106
Lsm14b,0.025397659,0.691650901,ENSMUSG00000039108
F13a1,-0.000390105,1,ENSMUSG00000039109
Mycbpap,-0.006222416,1,ENSMUSG00000039110
Nrn1,-0.017873775,1,ENSMUSG00000039114
Itga9,0.001011113,1,ENSMUSG00000039115
Adgrg6,0.003634211,1,ENSMUSG00000039116
Taf4,0.001308594,1,ENSMUSG00000039117
Prune2,-0.017363543,1,ENSMUSG00000039126
Cdc123,-0.007144926,1,ENSMUSG00000039128
Zc3hc1,-0.001462824,1,ENSMUSG00000039130
Gipc2,0.016219214,0.466153477,ENSMUSG00000039131
NA,-0.000371059,1,ENSMUSG00000039133
Whrn,-0.011328484,0.603918135,ENSMUSG00000039137
Camk1d,0.016353071,0.948178862,ENSMUSG00000039145
Sart1,-0.000304395,1,ENSMUSG00000039148
Runx2,0.00268165,1,ENSMUSG00000039153
Shd,0.021529779,0.17828061,ENSMUSG00000039154
Cdh26,0.007568891,2.22E-16,ENSMUSG00000039155
Stim2,0.003410025,1,ENSMUSG00000039156
Fam102a,-0.001069424,1,ENSMUSG00000039157
Akna,0.002442087,1,ENSMUSG00000039158
Ube2h,-0.023745359,1,ENSMUSG00000039159
Cmc1,-0.003533813,1,ENSMUSG00000039163
Naif1,-0.000646856,1,ENSMUSG00000039164
Akap7,-0.012950772,1,ENSMUSG00000039166
Adgrl4,0.004940616,1,ENSMUSG00000039167
Dap,0.006498062,1,ENSMUSG00000039168
Polg,0.00619588,1,ENSMUSG00000039176
Tbc1d19,0.005472108,1,ENSMUSG00000039178
Tekt5,-0.00363355,1,ENSMUSG00000039179
AW209491,-0.017207038,1,ENSMUSG00000039182
Nubp2,-0.003672387,1,ENSMUSG00000039183
Fanci,0.007411301,1,ENSMUSG00000039187
Rbpj,0.016362195,1,ENSMUSG00000039191
Nlrc4,0.002988095,1,ENSMUSG00000039193
Rlbp1,0.002137769,1,ENSMUSG00000039194
1110008P14Rik,-0.000846654,1,ENSMUSG00000039195
Orm1,-0.001381088,1,ENSMUSG00000039196
Adk,-0.105360853,0.186528744,ENSMUSG00000039197
Zdhhc1,-0.00503383,1,ENSMUSG00000039199
Tbc1d25,-0.008868696,1,ENSMUSG00000039201
Abhd2,0.039731828,0.512627551,ENSMUSG00000039202
Ciz1,-0.002202709,1,ENSMUSG00000039205
Daglb,0.083176366,0.788884962,ENSMUSG00000039206
Metrnl,2.853425177,0.012222511,ENSMUSG00000039208
Rpl39l,0.020097509,0.659387005,ENSMUSG00000039209
Gpatch2,0.004355212,1,ENSMUSG00000039210
Il18,0.012354891,1,ENSMUSG00000039217
Srrm2,0.017913996,1,ENSMUSG00000039218
Arid4b,-0.000850161,1,ENSMUSG00000039219
Ppp1r10,0.02055522,1,ENSMUSG00000039220
Rpl22l1,0.031845493,1,ENSMUSG00000039221
Tbcd,0.010462977,1,ENSMUSG00000039230
Suv39h1,0.002879022,1,ENSMUSG00000039231
Stx11,0.023610028,0.122979366,ENSMUSG00000039232
Tbce,-0.004898947,1,ENSMUSG00000039233
Sec24d,0.017834452,0.504001035,ENSMUSG00000039234
Isg20,0.001072422,1,ENSMUSG00000039236
Zfp750,-0.008158979,1,ENSMUSG00000039238
Tgfb2,-0.000761896,1,ENSMUSG00000039239
B3galnt2,0.000404544,1,ENSMUSG00000039242
E130309D02Rik,0.002808517,1,ENSMUSG00000039244
Lyplal1,-0.002323473,1,ENSMUSG00000039246
Lgi2,0.010520179,0.368358679,ENSMUSG00000039252
Fn3krp,-0.0052999,1,ENSMUSG00000039253
Pomt1,-0.000685611,1,ENSMUSG00000039254
Vstm2b,-0.00146693,1,ENSMUSG00000039257
Prrc2b,0.022653779,1,ENSMUSG00000039262
Npepl1,-0.001513613,1,ENSMUSG00000039263
2300002M23Rik,2.91388512,0.090084184,ENSMUSG00000039269
Megf9,-0.002209885,1,ENSMUSG00000039270
Foxk2,0.010890299,1,ENSMUSG00000039275
Pcsk1n,-0.002218749,1,ENSMUSG00000039278
Azi2,-0.012491825,1,ENSMUSG00000039285
Fndc3b,0.007492539,1,ENSMUSG00000039286
Cybc1,-0.0008455,1,ENSMUSG00000039294
Cdk5rap2,-0.015358632,1,ENSMUSG00000039298
Tnfsf10,-0.001714648,1,ENSMUSG00000039304
Hexdc,0.011030161,1,ENSMUSG00000039307
Ndst2,-0.002551404,1,ENSMUSG00000039308
Minar1,-0.015572098,0.892609246,ENSMUSG00000039313
Clnk,0.000229709,1,ENSMUSG00000039315
Rftn1,-0.003757342,1,ENSMUSG00000039316
Rab3gap2,0.00566868,1,ENSMUSG00000039318
Igfbp2,-0.00233654,1,ENSMUSG00000039323
Rnf122,0.025955279,0.417129518,ENSMUSG00000039328
Tex19.1,0.000605952,1,ENSMUSG00000039329
Tsga10ip,0.006069078,1,ENSMUSG00000039330
Spata16,-0.000134629,1,ENSMUSG00000039335
Mettl22,-0.007053799,1,ENSMUSG00000039345
Atp6v0e2,-0.022661197,1,ENSMUSG00000039347
C130074G19Rik,0.005652383,0.748100886,ENSMUSG00000039349
Smarcal1,0.031981725,0.850477229,ENSMUSG00000039354
Exosc2,-0.016821871,1,ENSMUSG00000039356
Fut11,0.000148505,1,ENSMUSG00000039357
Drd5,0.005379451,1,ENSMUSG00000039358
Picalm,0.047370416,1,ENSMUSG00000039361
Sectm1b,0.007695187,1,ENSMUSG00000039364
Sec24c,0.001555609,1,ENSMUSG00000039367
Marchf4,0.004579964,1,ENSMUSG00000039372
Wdr17,-0.027589484,0.845519855,ENSMUSG00000039375
Synpo2l,-0.006426394,1,ENSMUSG00000039376
Hlx,0.001663677,1,ENSMUSG00000039377
Wdr45,-0.004491972,1,ENSMUSG00000039382
Dusp10,0.001732563,1,ENSMUSG00000039384
Cdh6,-0.002951217,1,ENSMUSG00000039385
Ccdc81,-0.001539991,1,ENSMUSG00000039391
Mreg,0.026118434,0.116406166,ENSMUSG00000039395
Neil3,-0.001028346,1,ENSMUSG00000039396
Prss23,0.019926259,0.01476749,ENSMUSG00000039405
Prdm16,-0.006965472,1,ENSMUSG00000039410
Heatr5b,0.007075593,1,ENSMUSG00000039414
Cntnap2,-0.007619718,1,ENSMUSG00000039419
Alg1,-0.010616603,1,ENSMUSG00000039427
Tmem135,-0.018068091,1,ENSMUSG00000039428
Mtmr7,-0.009281703,1,ENSMUSG00000039431
Ttc36,-0.006154038,1,ENSMUSG00000039438
Prpf18,-0.003996133,1,ENSMUSG00000039449
Dcxr,0.022351008,1,ENSMUSG00000039450
Snx22,0.013397348,1,ENSMUSG00000039452
Morc3,-0.005242563,1,ENSMUSG00000039456
Ppl,-0.003969059,1,ENSMUSG00000039457
Mtmr12,0.000476252,1,ENSMUSG00000039458
Tcta,-0.006485209,1,ENSMUSG00000039461
Col10a1,-0.000123894,1,ENSMUSG00000039462
Slc9a8,-0.000154172,1,ENSMUSG00000039463
Zdhhc2,0.000790989,1,ENSMUSG00000039470
Ubn1,0.025898914,0.855116001,ENSMUSG00000039473
Wfs1,0.013877646,1,ENSMUSG00000039474
Prrx2,-0.000430983,1,ENSMUSG00000039476
Tnrc18,0.007374862,1,ENSMUSG00000039477
Micu3,-0.009473255,1,ENSMUSG00000039478
Nt5dc1,-0.002400677,1,ENSMUSG00000039480
Nrtn,0.002919069,1,ENSMUSG00000039481
Asb6,-0.005610965,1,ENSMUSG00000039483
Tspyl4,-0.003072688,1,ENSMUSG00000039485
Cntn5,0.000255811,1,ENSMUSG00000039488
Ccdc27,0.00101376,1,ENSMUSG00000039492
Cdnf,-0.008935652,1,ENSMUSG00000039496
Dse,0.000103694,1,ENSMUSG00000039497
Znfx1,-0.003570134,1,ENSMUSG00000039501
Calhm4,0.00269339,1,ENSMUSG00000039508
Nup133,-0.002475573,1,ENSMUSG00000039509
Uhrf1bp1,0.010620354,0.970022025,ENSMUSG00000039512
Ptpa,-0.003188325,1,ENSMUSG00000039515
Cdsn,0.00830372,1,ENSMUSG00000039518
Cyp7b1,-0.003644294,1,ENSMUSG00000039519
Foxp3,0.002569355,1,ENSMUSG00000039521
Cep104,0.005316582,1,ENSMUSG00000039523
Atp8b1,0.00269424,1,ENSMUSG00000039529
NA,-0.018515566,0.991010862,ENSMUSG00000039530
Zup1,-0.003187813,1,ENSMUSG00000039531
Mmd2,-0.003350595,1,ENSMUSG00000039533
Stau1,-0.000250255,1,ENSMUSG00000039536
