symbol,LCF,FDR,ID
Gtpbp2,0.882758184,0.142778268,ENSMUSG00000023952
Polh,-0.050115977,1,ENSMUSG00000023953
Clic5,0.107125172,0.260316153,ENSMUSG00000023959
Enpp5,-0.08769951,1,ENSMUSG00000023960
Enpp4,-0.086066322,1,ENSMUSG00000023961
Cyp39a1,-0.003810337,1,ENSMUSG00000023963
Calcr,-0.070433974,0.953921129,ENSMUSG00000023964
Fbxl17,0.034595833,1,ENSMUSG00000023965
Rsph9,0.062252116,1,ENSMUSG00000023966
Mrps18a,-0.020349453,1,ENSMUSG00000023967
Crip3,-0.092837305,0.274852217,ENSMUSG00000023968
Rrp36,0.097375313,1,ENSMUSG00000023971
Ptk7,2.354863063,0.008964146,ENSMUSG00000023972
Cnpy3,0.203442119,1,ENSMUSG00000023973
Ubr2,0.057256657,1,ENSMUSG00000023977
Prph2,-0.005851088,0.891650205,ENSMUSG00000023978
Guca1b,-0.010515988,0.888015374,ENSMUSG00000023979
Taf8,0.092328518,1,ENSMUSG00000023980
Gm20517,-0.352101261,0.169655759,ENSMUSG00000023984
Pgc,0.007956771,1,ENSMUSG00000023987
Bysl,-0.007879448,1,ENSMUSG00000023988
Tfeb,0.070023156,0.705446734,ENSMUSG00000023990
Foxp4,0.001096036,1,ENSMUSG00000023991
Trem2,-0.047908206,0.239793023,ENSMUSG00000023992
Treml1,0.119759919,0.633889181,ENSMUSG00000023993
Nfya,-0.045839114,1,ENSMUSG00000023994
Kif6,-0.055886051,0.604948633,ENSMUSG00000023999
Brd4,0.00937217,1,ENSMUSG00000024002
Stk38,0.17544389,1,ENSMUSG00000024006
Ppil1,-0.059622328,1,ENSMUSG00000024007
Cpne5,-0.041184426,1,ENSMUSG00000024008
Pi16,0.009691655,1,ENSMUSG00000024011
Mtch1,0.173225074,1,ENSMUSG00000024012
Fgd2,0.047879053,0.69241645,ENSMUSG00000024013
Pim1,0.052538181,1,ENSMUSG00000024014
Ccdc167,-0.231724687,1,ENSMUSG00000024018
Cmtr1,-0.146431094,1,ENSMUSG00000024019
Glo1,0.008244176,1,ENSMUSG00000024026
Glp1r,-0.078975381,0.083698288,ENSMUSG00000024027
Abcg1,-0.104946706,1,ENSMUSG00000024030
Rsph1,0.367395128,0.695979505,ENSMUSG00000024033
Slc37a1,0.020520403,1,ENSMUSG00000024036
Wdr4,-0.02500564,1,ENSMUSG00000024037
Ndufv3,0.033273811,1,ENSMUSG00000024038
Cbs,0.111426405,0.653361761,ENSMUSG00000024039
Cryaa,-0.017524349,1,ENSMUSG00000024041
Sik1,1.471330929,0.03939492,ENSMUSG00000024042
Arhgap28,-0.288870366,0.762436219,ENSMUSG00000024043
Epb41l3,-0.141191345,1,ENSMUSG00000024044
Akap8,-0.087187406,1,ENSMUSG00000024045
Myl12a,0.016244828,1,ENSMUSG00000024048
Myom1,0.146966518,0.487586302,ENSMUSG00000024049
Wiz,0.316888735,0.499339328,ENSMUSG00000024050
Lpin2,0.296106192,0.6488225,ENSMUSG00000024052
Emilin2,-0.049364456,0.218058677,ENSMUSG00000024053
Smchd1,0.215996795,0.914367595,ENSMUSG00000024054
Cyp4f13,0.156007633,1,ENSMUSG00000024055
Ndc80,-2.245880231,0.012555698,ENSMUSG00000024056
Clip4,-0.025769136,1,ENSMUSG00000024059
Lbh,-0.050632607,1,ENSMUSG00000024063
Galnt14,0.001603552,1,ENSMUSG00000024064
Ehd3,0.030010599,1,ENSMUSG00000024065
Xdh,0.19673245,0.319058091,ENSMUSG00000024066
Dpy30,0.05081031,1,ENSMUSG00000024067
Spast,0.019652965,1,ENSMUSG00000024068
Slc30a6,0.062700094,1,ENSMUSG00000024069
Prkd3,0.108558542,0.572106595,ENSMUSG00000024070
Yipf4,-0.016412417,1,ENSMUSG00000024072
Birc6,-0.154889502,1,ENSMUSG00000024073
Crim1,-0.104883171,0.662540123,ENSMUSG00000024074
Vit,-0.015622467,1,ENSMUSG00000024076
Strn,-0.148996883,1,ENSMUSG00000024077
Ttc27,-0.040115261,1,ENSMUSG00000024078
Eif2ak2,-0.023312785,1,ENSMUSG00000024079
Cebpz,-0.319717967,0.67146716,ENSMUSG00000024081
Ndufaf7,-0.115666477,1,ENSMUSG00000024082
Pja2,-0.134456028,1,ENSMUSG00000024083
Qpct,-0.029149338,1,ENSMUSG00000024084
Man2a1,-0.063229564,0.753856442,ENSMUSG00000024085
Cyp1b1,0.136634374,0.887017487,ENSMUSG00000024087
4930583I09Rik,-0.001420571,1,ENSMUSG00000024088
Vapa,-0.0010489,1,ENSMUSG00000024091
Hnrnpll,0.018066403,1,ENSMUSG00000024095
Ralbp1,-0.062971785,1,ENSMUSG00000024096
Srsf7,0.105292843,1,ENSMUSG00000024097
Twsg1,0.219136273,0.949346409,ENSMUSG00000024098
Ndufv2,-0.065904833,1,ENSMUSG00000024099
Washc1,-0.254972544,0.888203501,ENSMUSG00000024101
Washc2,0.023416826,1,ENSMUSG00000024104
Lhcgr,-0.030064354,1,ENSMUSG00000024107
Nrxn1,-0.016042497,1,ENSMUSG00000024109
Cacna1h,0.054619078,1,ENSMUSG00000024112
Prss41,-0.201683147,0.18776618,ENSMUSG00000024114
Prss21,-0.081641315,0.429189483,ENSMUSG00000024116
Tedc2,0.058219324,1,ENSMUSG00000024118
Lrpprc,-0.107195947,1,ENSMUSG00000024120
Atp6v0c,-0.168100081,1,ENSMUSG00000024121
Pdpk1,-0.006624035,1,ENSMUSG00000024122
Prss30,-0.001698613,1,ENSMUSG00000024124
Prepl,-0.061054836,1,ENSMUSG00000024127
Abca3,0.017792824,1,ENSMUSG00000024130
Slc3a1,0.023989196,1,ENSMUSG00000024131
Eci1,-0.118298465,1,ENSMUSG00000024132
Six2,0.102971395,0.355663684,ENSMUSG00000024134
Srbd1,0.045817479,1,ENSMUSG00000024135
Dnase1l2,0.111014261,0.330360612,ENSMUSG00000024136
E4f1,-0.101096962,1,ENSMUSG00000024137
Epas1,0.09330696,1,ENSMUSG00000024140
Mlst8,0.047003009,1,ENSMUSG00000024142
Rhoq,0.377687048,0.835385934,ENSMUSG00000024143
Pigf,-0.006762524,1,ENSMUSG00000024145
Cript,-0.290746045,0.59071704,ENSMUSG00000024146
Mcfd2,-0.068509886,1,ENSMUSG00000024150
Msh2,-0.015905042,1,ENSMUSG00000024151
Gtf2a1l,-0.059945083,0.221252564,ENSMUSG00000024154
Meiob,0.028472807,0.809934889,ENSMUSG00000024155
Hagh,-0.175325454,1,ENSMUSG00000024158
Spsb3,-0.050153831,1,ENSMUSG00000024160
Mapk8ip3,-0.117615123,1,ENSMUSG00000024163
C3,-0.031085059,1,ENSMUSG00000024164
Jpt2,0.029512766,1,ENSMUSG00000024165
Tmem204,0.099262181,0.742364639,ENSMUSG00000024168
Ift140,0.143181267,1,ENSMUSG00000024169
Telo2,1.172233321,0.089180202,ENSMUSG00000024170
St6gal2,-4.897482803,1.03E-07,ENSMUSG00000024172
Pot1b,0.041630602,1,ENSMUSG00000024174
Tekt4,-0.001921731,0.911519635,ENSMUSG00000024175
Sox8,0.069712707,0.660218573,ENSMUSG00000024176
Nme4,-0.084772674,0.872361304,ENSMUSG00000024177
Pgap6,0.367212394,0.430027795,ENSMUSG00000024180
Mrpl28,-0.133958362,1,ENSMUSG00000024181
Axin1,0.208820767,0.483149427,ENSMUSG00000024182
Pdia2,-0.116773192,0.014998418,ENSMUSG00000024184
Rgs11,0.017102341,1,ENSMUSG00000024186
Fam234a,-0.164829578,1,ENSMUSG00000024187
Luc7l,-0.101542672,1,ENSMUSG00000024188
Dusp1,1.568222803,0.006742565,ENSMUSG00000024190
Bnip1,0.016316966,1,ENSMUSG00000024191
Phf1,-0.106781115,0.739893673,ENSMUSG00000024193
Cuta,0.042163439,1,ENSMUSG00000024194
Plin3,0.132659082,0.81864392,ENSMUSG00000024197
Kdm4b,0.130502477,1,ENSMUSG00000024201
NA,-0.110690002,1,ENSMUSG00000024205
Rfx2,0.033782914,0.842095773,ENSMUSG00000024206
Acsbg2,-0.001153897,0.914367595,ENSMUSG00000024207
Uqcc2,0.269364768,0.728068939,ENSMUSG00000024208
Acsbg3,-0.011054456,1,ENSMUSG00000024209
Ip6k3,0.060831589,0.512495132,ENSMUSG00000024210
Grm8,-0.029816351,1,ENSMUSG00000024211
Mllt1,-0.027546577,1,ENSMUSG00000024212
Nudt3,-0.131835632,1,ENSMUSG00000024213
Spdef,-0.025337541,0.744748274,ENSMUSG00000024215
Snrpc,-0.201044291,1,ENSMUSG00000024217
Taf11,0.048293845,1,ENSMUSG00000024218
Anks1,-1.979628413,0.028777971,ENSMUSG00000024219
Zfp523,0.194586918,0.671349258,ENSMUSG00000024220
Fkbp5,0.189592763,1,ENSMUSG00000024222
Clps,-0.020149503,1,ENSMUSG00000024225
Pdzph1,0.053512105,0.542687421,ENSMUSG00000024227
Nudt12,0.119537362,0.903505138,ENSMUSG00000024228
Cul2,-0.043038663,1,ENSMUSG00000024231
Bambi,-0.480603686,0.083710649,ENSMUSG00000024232
Mtpap,0.044729732,1,ENSMUSG00000024234
Map3k8,-0.073994513,1,ENSMUSG00000024235
Svil,0.263403816,0.534544188,ENSMUSG00000024236
Zeb1,0.770700926,0.155646397,ENSMUSG00000024238
Epc1,0.152654375,0.740213751,ENSMUSG00000024240
Sos1,0.014949938,1,ENSMUSG00000024241
Map4k3,-0.003102908,1,ENSMUSG00000024242
Tmem178,-0.015084525,0.744194098,ENSMUSG00000024245
Thumpd2,0.028158306,0.907222305,ENSMUSG00000024246
Pkdcc,0.045866584,0.846581506,ENSMUSG00000024247
Cox7a2l,-0.046764154,1,ENSMUSG00000024248
Thada,-0.038032345,1,ENSMUSG00000024251
Dync2li1,-0.042949055,1,ENSMUSG00000024253
Abcg8,-0.090941745,0.010522274,ENSMUSG00000024254
Adcyap1,0.09294962,1,ENSMUSG00000024256
Polr2d,0.068728654,1,ENSMUSG00000024258
Slc25a46,-0.059778618,1,ENSMUSG00000024259
Sap130,0.196683108,0.714506329,ENSMUSG00000024260
Syt4,0.025972282,1,ENSMUSG00000024261
Celf4,0.044123489,1,ENSMUSG00000024268
Tpgs2,-0.23125839,1,ENSMUSG00000024269
Slc39a6,0.026494015,1,ENSMUSG00000024270
Elp2,-0.119114869,1,ENSMUSG00000024271
2700062C07Rik,0.001248575,1,ENSMUSG00000024273
NA,0.084322515,0.537839857,ENSMUSG00000024274
Zfp397,-0.035201253,1,ENSMUSG00000024276
Mapre2,-0.121086036,1,ENSMUSG00000024277
Wac,-0.131381989,1,ENSMUSG00000024283
Ccny,0.18888233,1,ENSMUSG00000024286
Thoc1,0.027919952,1,ENSMUSG00000024287
Rock1,0.111812284,1,ENSMUSG00000024290
Cyp4f14,-0.022373571,0.951908957,ENSMUSG00000024292
Esco1,-0.848810423,0.20405126,ENSMUSG00000024293
Mib1,0.056239398,1,ENSMUSG00000024294
Cyp4f41-ps,0.134518737,0.037580863,ENSMUSG00000024295
Zfp871,0.05215613,1,ENSMUSG00000024298
Adamts10,-0.140617957,0.640647511,ENSMUSG00000024299
Myo1f,-0.11883552,0.637409674,ENSMUSG00000024300
Kifc5b,-0.208837396,0.013108793,ENSMUSG00000024301
Dtna,-0.036147359,1,ENSMUSG00000024302
Cdh2,0.164017554,0.878423868,ENSMUSG00000024304
Ccdc178,-0.058822672,0.039772925,ENSMUSG00000024306
Tapbp,-0.594596367,0.269524097,ENSMUSG00000024308
Pfdn6,-0.012970146,1,ENSMUSG00000024309
Wdr46,-0.013784821,1,ENSMUSG00000024312
Mep1b,-0.005952623,1,ENSMUSG00000024313
Rnf138,-0.057077378,1,ENSMUSG00000024317
Vps52,0.08536087,1,ENSMUSG00000024319
Ring1,-2.917894544,0.000195194,ENSMUSG00000024325
Slc39a7,-0.030888812,1,ENSMUSG00000024327
Col11a2,-0.020277674,0.853072503,ENSMUSG00000024330
Dsc2,0.089523979,0.06246966,ENSMUSG00000024331
Brd2,0.003246961,1,ENSMUSG00000024335
Psmb8,0.12487713,1,ENSMUSG00000024338
Tap2,-0.083143261,1,ENSMUSG00000024339
Btnl2,-0.024156959,1,ENSMUSG00000024340
Pfdn1,0.099920333,1,ENSMUSG00000024346
Psd2,-2.943717677,0.002927204,ENSMUSG00000024347
Sting1,0.14238744,0.68426288,ENSMUSG00000024349
Dnajc18,-0.052395339,1,ENSMUSG00000024350
Spata24,0.236833243,0.553348157,ENSMUSG00000024352
Slc23a1,0.298081207,0.186373662,ENSMUSG00000024354
Sil1,-0.157914282,1,ENSMUSG00000024357
Hspa9,0.431810326,0.468995828,ENSMUSG00000024359
Etf1,0.158803371,1,ENSMUSG00000024360
Gfra3,0.307270238,0.637773478,ENSMUSG00000024366
Nelfe,-0.082354215,1,ENSMUSG00000024369
Cdc23,0.041037894,1,ENSMUSG00000024370
C2,1.577706126,0.002196519,ENSMUSG00000024371
Epb41l4a,0.186110832,0.685650253,ENSMUSG00000024376
Stard4,-0.039942448,1,ENSMUSG00000024378
Tslp,-0.01961908,0.830775965,ENSMUSG00000024379
Bin1,0.081641983,1,ENSMUSG00000024381
Ercc3,0.09652018,1,ENSMUSG00000024382
Map3k2,0.263175882,0.911800262,ENSMUSG00000024383
Iws1,0.041328449,1,ENSMUSG00000024384
Proc,4.256218208,0.002417033,ENSMUSG00000024386
Csnk2b,-0.066717981,1,ENSMUSG00000024387
Myo7b,0.070906158,0.58287256,ENSMUSG00000024388
Bag6,0.199349629,1,ENSMUSG00000024392
Prrc2a,0.311560688,0.278404562,ENSMUSG00000024393
Lims2,-0.005073346,1,ENSMUSG00000024395
Aif1,-0.081409783,1,ENSMUSG00000024397
Ltb,-0.023475517,0.839577797,ENSMUSG00000024399
Wdr33,0.037007499,1,ENSMUSG00000024400
Tnf,-0.006232656,1,ENSMUSG00000024401
Lta,-0.005891651,1,ENSMUSG00000024402
Atp6v1g2,-0.070538788,1,ENSMUSG00000024403
Riok3,0.236965609,1,ENSMUSG00000024404
Pou5f1,0.034250924,0.83649598,ENSMUSG00000024406
Rmc1,0.116592648,1,ENSMUSG00000024410
Aqp4,-0.10666499,0.09138914,ENSMUSG00000024411
Npc1,-0.113329955,1,ENSMUSG00000024413
Mrpl27,-0.05651388,1,ENSMUSG00000024414
Zfp521,-0.001506035,1,ENSMUSG00000024420
Lama3,0.151292765,0.415187398,ENSMUSG00000024421
Dhx16,0.182716265,1,ENSMUSG00000024422
Impact,-0.175543061,1,ENSMUSG00000024423
Ttc39c,-0.018839954,1,ENSMUSG00000024424
Ndfip1,-0.324400399,0.306192368,ENSMUSG00000024425
Atat1,-0.037576816,1,ENSMUSG00000024426
Spry4,-0.08618246,1,ENSMUSG00000024427
Gnl1,-0.12453767,1,ENSMUSG00000024429
Cabyr,-0.01454547,1,ENSMUSG00000024430
Nr3c1,0.819024867,0.292548478,ENSMUSG00000024431
Mrps18b,0.014166771,1,ENSMUSG00000024436
NA,-0.189271583,0.163201578,ENSMUSG00000024437
Pcdh12,0.306755847,0.032878515,ENSMUSG00000024440
Dele1,0.014741251,1,ENSMUSG00000024442
Rpp21,0.314621686,0.95763354,ENSMUSG00000024446
Arap3,3.679845806,0.000766477,ENSMUSG00000024451
Hdac3,-0.08400279,1,ENSMUSG00000024454
Diaph1,-0.052789977,1,ENSMUSG00000024456
Trim26,-0.025345964,1,ENSMUSG00000024457
H2-M5,-0.061442347,0.512017714,ENSMUSG00000024459
Gabbr1,0.061848737,1,ENSMUSG00000024462
Dcp2,0.446334949,0.585395909,ENSMUSG00000024472
Ik,0.009652704,1,ENSMUSG00000024474
Pggt1b,-0.089865994,1,ENSMUSG00000024477
Mal2,-0.150918897,1,ENSMUSG00000024479
Ap3s1,-0.091921696,1,ENSMUSG00000024480
Ankhd1,0.255767706,0.988630058,ENSMUSG00000024483
Slc4a9,0.061237413,0.668970888,ENSMUSG00000024485
Hbegf,0.097813411,1,ENSMUSG00000024486
Yipf5,-0.204959291,1,ENSMUSG00000024487
Rbm27,-0.13671938,1,ENSMUSG00000024491
Lars,-0.000535037,1,ENSMUSG00000024493
Pou4f3,-0.122154102,0.362374531,ENSMUSG00000024497
Tcerg1,0.074249418,1,ENSMUSG00000024498
Ppp2r2b,-0.033686167,1,ENSMUSG00000024500
Dpysl3,0.003561509,1,ENSMUSG00000024501
Jakmip2,-0.20165461,1,ENSMUSG00000024502
Dtwd2,0.140372376,0.81677976,ENSMUSG00000024505
Hsd17b4,-0.228793697,1,ENSMUSG00000024507
Rab27b,-1.465138953,0.002419728,ENSMUSG00000024511
Dynap,-0.007757827,0.82571968,ENSMUSG00000024512
Mbd2,0.101838712,1,ENSMUSG00000024513
Smad4,0.003161629,1,ENSMUSG00000024515
Sec11c,0.088490819,1,ENSMUSG00000024516
Grp,0.040418472,0.653114354,ENSMUSG00000024517
Rax,0.138370151,0.814635125,ENSMUSG00000024518
Pmaip1,4.98056918,0.003770231,ENSMUSG00000024521
Gnal,-0.100605953,1,ENSMUSG00000024524
Impa2,0.085979895,1,ENSMUSG00000024525
Cidea,-0.31583526,0.042776691,ENSMUSG00000024526
Afg3l2,-0.058199911,1,ENSMUSG00000024527
Srfbp1,-0.024545638,1,ENSMUSG00000024528
Lox,0.006706609,1,ENSMUSG00000024529
Prelid3a,-0.035552141,0.785041687,ENSMUSG00000024530
Spire1,-0.161643658,1,ENSMUSG00000024533
Sncaip,-0.13022357,0.089604318,ENSMUSG00000024534
Snx24,0.059442842,1,ENSMUSG00000024535
Psmg2,0.034406279,1,ENSMUSG00000024537
Ppic,0.105216966,0.443383391,ENSMUSG00000024538
Ptpn2,0.150559254,1,ENSMUSG00000024539
Cep192,0.005455156,1,ENSMUSG00000024542
Ldlrad4,-0.238459158,0.560201062,ENSMUSG00000024544
Setbp1,-0.067005859,0.870273613,ENSMUSG00000024548
Slc14a2,0.149107543,0.022032804,ENSMUSG00000024552
Galr1,-0.063096331,0.614485322,ENSMUSG00000024553
Me2,0.045472863,1,ENSMUSG00000024556
Mapk4,-0.210553623,0.562981976,ENSMUSG00000024558
Cxxc1,-0.090110164,1,ENSMUSG00000024560
Mbd1,0.317805152,0.748655672,ENSMUSG00000024561
Smad2,-0.019677249,1,ENSMUSG00000024563
Sall3,-0.014936847,0.87300083,ENSMUSG00000024565
Atp9b,0.117929469,1,ENSMUSG00000024566
Rbfa,0.041648937,1,ENSMUSG00000024570
Txnl4a,-0.08349303,1,ENSMUSG00000024571
Pde6a,0.0208175,1,ENSMUSG00000024575
Csnk1a1,-0.167695076,1,ENSMUSG00000024576
Il17b,0.063083619,0.378639823,ENSMUSG00000024578
Pcyox1l,-0.108280985,1,ENSMUSG00000024579
Grpel2,0.009442853,1,ENSMUSG00000024580
Napg,-0.05910198,1,ENSMUSG00000024581
Txnl1,-0.055271606,1,ENSMUSG00000024583
Nars,0.119046376,1,ENSMUSG00000024587
Fech,-0.151853017,1,ENSMUSG00000024588
Nedd4l,-0.151156783,1,ENSMUSG00000024589
Lmnb1,0.143318505,0.181023769,ENSMUSG00000024590
C330018D20Rik,-2.260783749,0.010075544,ENSMUSG00000024592
Megf10,-0.015152773,1,ENSMUSG00000024593
Prrc1,0.214380385,0.995836769,ENSMUSG00000024594
Slc12a2,-0.073146595,1,ENSMUSG00000024597
Fbn2,-0.260665734,0.02083571,ENSMUSG00000024598
Slc27a6,-0.004498085,8.69E-05,ENSMUSG00000024600
Isoc1,-0.298743572,0.576923854,ENSMUSG00000024601
Dctn4,-0.239918429,1,ENSMUSG00000024603
Rbm22,-0.03306691,1,ENSMUSG00000024604
Rps14,0.248894536,0.657910475,ENSMUSG00000024608
Cd74,0.079036076,1,ENSMUSG00000024610
Tcof1,0.183164814,1,ENSMUSG00000024613
Tmx3,-0.304221742,0.881470588,ENSMUSG00000024614
Camk2a,-0.189118663,1,ENSMUSG00000024617
Cdx1,0.025542333,1,ENSMUSG00000024619
Pdgfrb,-0.10351548,0.807974503,ENSMUSG00000024620
Csf1r,-1.523417844,0.026797167,ENSMUSG00000024621
Hmgxb3,-0.319835526,0.698628315,ENSMUSG00000024622
Gnaq,-0.281090393,1,ENSMUSG00000024639
Psat1,0.152509807,1,ENSMUSG00000024640
Tle4,0.1419517,1,ENSMUSG00000024642
Cndp2,0.08080776,1,ENSMUSG00000024644
Timm21,0.118282897,1,ENSMUSG00000024645
Cyb5a,0.120692614,1,ENSMUSG00000024646
Cbln2,0.091888404,1,ENSMUSG00000024647
Slc22a6,0.0668829,0.677729023,ENSMUSG00000024650
Scgb1a1,-0.048337173,7.98E-16,ENSMUSG00000024653
Asrgl1,0.020337489,1,ENSMUSG00000024654
NA,-0.019258022,1,ENSMUSG00000024658
Anxa1,0.116068263,0.005329696,ENSMUSG00000024659
Incenp,-0.024984026,1,ENSMUSG00000024660
Fth1,0.154588241,1,ENSMUSG00000024661
Rab3il1,0.013664574,1,ENSMUSG00000024663
Fads3,-0.044766824,1,ENSMUSG00000024664
Fads2,-0.200988217,1,ENSMUSG00000024665
Tmem138,0.196516584,0.824022902,ENSMUSG00000024666
Tmem216,-0.237768773,0.732141671,ENSMUSG00000024667
Sdhaf2,-0.001949879,1,ENSMUSG00000024668
Cd5,-0.035826504,0.784689936,ENSMUSG00000024669
Cd6,-1.875013953,0.029246607,ENSMUSG00000024670
Ms4a7,0.038280436,1,ENSMUSG00000024672
Ms4a1,-0.016258322,0.869126325,ENSMUSG00000024673
Ms4a4c,-0.001571243,1,ENSMUSG00000024675
Ms4a6b,-0.003930012,1,ENSMUSG00000024677
Ms4a6d,-0.033080845,1.04E-13,ENSMUSG00000024679
Ms4a2,-0.071008617,0.250454205,ENSMUSG00000024680
Ms4a3,-4.341093229,0.000657306,ENSMUSG00000024681
Cblif,-0.024133059,1,ENSMUSG00000024682
Mrpl16,-0.080371344,1,ENSMUSG00000024683
Osbp,-0.300407563,0.282520001,ENSMUSG00000024687
Fam111a,0.23430489,0.3846185,ENSMUSG00000024691
Zfp91,0.077924642,1,ENSMUSG00000024695
Lpxn,0.106446513,0.009342845,ENSMUSG00000024696
Gna14,-0.043806212,1,ENSMUSG00000024697
Rfk,-0.452818108,0.719312832,ENSMUSG00000024712
Pcsk5,-0.238863399,0.657054762,ENSMUSG00000024713
Ostf1,-0.020697984,1,ENSMUSG00000024725
Carnmt1,-0.069004926,1,ENSMUSG00000024726
Trpm6,0.018612075,1,ENSMUSG00000024727
Ccdc86,-0.0533937,1,ENSMUSG00000024732
Prpf19,0.070015161,1,ENSMUSG00000024735
Tmem132a,0.164468192,0.773770999,ENSMUSG00000024736
Slc15a3,0.510068138,0.153887991,ENSMUSG00000024737
Ddb1,-0.097088469,1,ENSMUSG00000024740
Fen1,-0.042455415,1,ENSMUSG00000024742
Syt7,-0.228561517,1,ENSMUSG00000024743
Aldh1a7,-0.02159432,5.19E-06,ENSMUSG00000024747
Tmc1,-0.006165896,1,ENSMUSG00000024749
Zfand5,0.079571306,1,ENSMUSG00000024750
Cemip2,-0.33558275,0.700927091,ENSMUSG00000024754
Rtn3,-0.067587986,1,ENSMUSG00000024758
Atl3,0.026755459,1,ENSMUSG00000024759
NA,-0.54698024,0.129034435,ENSMUSG00000024761
Naa40,0.034320987,1,ENSMUSG00000024764
Lipo3,0.142301347,0.94448801,ENSMUSG00000024766
Otub1,-0.115213044,1,ENSMUSG00000024767
Cdc42bpg,0.17887242,0.63700886,ENSMUSG00000024769
Lipn,-0.010922007,0.904344086,ENSMUSG00000024770
Lipk,-0.03923023,0.773261838,ENSMUSG00000024771
Ehd1,0.036247856,1,ENSMUSG00000024772
Atg2a,0.202352241,1,ENSMUSG00000024773
Stambpl1,0.029624928,1,ENSMUSG00000024776
Ppp2r5b,0.049759595,1,ENSMUSG00000024777
Fas,0.062536489,0.903700351,ENSMUSG00000024778
Cdc37l1,0.077619865,1,ENSMUSG00000024780
Lipa,-0.016157529,1,ENSMUSG00000024781
Ak3,0.004680166,1,ENSMUSG00000024782
Gpha2,0.245063921,0.657472951,ENSMUSG00000024784
Rcl1,0.003957222,1,ENSMUSG00000024785
Majin,-0.662588533,0.041967859,ENSMUSG00000024786
Snx15,0.052342732,1,ENSMUSG00000024787
Jak2,0.255122305,0.819638769,ENSMUSG00000024789
Sac3d1,0.06746926,1,ENSMUSG00000024790
Cdca5,0.139574998,0.468820923,ENSMUSG00000024791
Zfpl1,-0.179203968,1,ENSMUSG00000024792
Tnfrsf25,-0.030823113,0.211534723,ENSMUSG00000024793
Kif20b,0.029372463,0.976432257,ENSMUSG00000024795
Vps51,0.032699965,1,ENSMUSG00000024797
Htr7,0.016719387,0.973745673,ENSMUSG00000024798
Tm7sf2,-0.228265615,1,ENSMUSG00000024799
Rpp30,-0.103513616,1,ENSMUSG00000024800
Ankrd1,8.335636599,0.007273179,ENSMUSG00000024803
Pcgf5,0.115948023,0.556243332,ENSMUSG00000024805
Mlana,-0.007284759,1,ENSMUSG00000024806
Syvn1,0.122416874,1,ENSMUSG00000024807
Il33,-0.056247487,4.22E-24,ENSMUSG00000024810
Tnks2,-0.052605342,1,ENSMUSG00000024811
Tjp2,-0.056488682,0.87287378,ENSMUSG00000024812
Trpd52l3,-0.108110557,0.455664574,ENSMUSG00000024815
Frmd8,0.096954702,1,ENSMUSG00000024816
Uhrf2,0.251901947,0.691663453,ENSMUSG00000024817
Slc25a45,0.176269428,0.535791741,ENSMUSG00000024818
Rad9a,0.003705384,1,ENSMUSG00000024824
Dpf2,0.090533076,1,ENSMUSG00000024826
Gldc,3.311634625,0.006787922,ENSMUSG00000024827
Mrpl21,0.092343775,1,ENSMUSG00000024829
Rps6kb2,-0.465292785,0.705271602,ENSMUSG00000024830
Ighmbp2,0.393913156,0.302510798,ENSMUSG00000024831
Pola2,0.039837707,1,ENSMUSG00000024833
Coro1b,-0.22878014,1,ENSMUSG00000024835
Dmrt1,0.020707353,0.84489968,ENSMUSG00000024837
Eif1ad,0.072317463,1,ENSMUSG00000024841
Cabp4,2.098130061,0.018762711,ENSMUSG00000024842
Chka,0.110628754,1,ENSMUSG00000024843
Banf1,0.066030371,1,ENSMUSG00000024844
Tmem134,0.476462527,0.367327157,ENSMUSG00000024845
Cst6,0.093654247,1,ENSMUSG00000024846
Aip,-0.020917375,1,ENSMUSG00000024847
Pitpnm1,0.234822629,0.719440564,ENSMUSG00000024851
Sf3b2,-0.080890788,1,ENSMUSG00000024853
Pold4,0.122371501,1,ENSMUSG00000024854
Pacs1,0.173924533,0.424266552,ENSMUSG00000024855
Cdk2ap2,-0.049742174,1,ENSMUSG00000024856
Cabp2,4.073172687,0.004485737,ENSMUSG00000024857
Grk2,-0.338292858,0.641545615,ENSMUSG00000024858
Klc2,-0.018728529,1,ENSMUSG00000024862
Mbl2,0.076758087,0.628109846,ENSMUSG00000024863
Acy3,-0.002235429,1,ENSMUSG00000024866
Pip5k1b,0.032562493,1,ENSMUSG00000024867
Dkk1,0.051620363,1,ENSMUSG00000024868
NA,0.130687361,0.45791626,ENSMUSG00000024869
Rab1b,0.052947647,1,ENSMUSG00000024870
Doc2g,-0.218222842,0.032819603,ENSMUSG00000024871
Cnih2,-0.055844538,1,ENSMUSG00000024873
Yif1a,-0.235528709,1,ENSMUSG00000024875
Cbwd1,0.032654203,1,ENSMUSG00000024878
Rin1,3.342576712,0.000300854,ENSMUSG00000024883
Aldh3b1,-1.701690783,0.082973821,ENSMUSG00000024885
Asah2,-0.232780449,0.340802148,ENSMUSG00000024887
Rce1,0.029744838,1,ENSMUSG00000024889
Slc29a2,0.517752612,0.272746225,ENSMUSG00000024891
Pcx,-0.270060243,0.435245714,ENSMUSG00000024892
Minpp1,-0.000302019,1,ENSMUSG00000024896
Apba1,-0.37592624,0.540522421,ENSMUSG00000024897
Papss2,0.015521974,1,ENSMUSG00000024899
Cpt1a,0.055063158,1,ENSMUSG00000024900
